Datetime,Speed,Surface Temperature (°C) Surface site 1,Surface State Surface site 1,Air Temperature (°C) Atmospheric site,Dew Point Temperature (°C) Atmospheric site,Level of grip Surface site 1,Water Layer (mm) Surface site 1,Ice Layer (mm) Surface site 1,Snow Layer (water equivalent) (mm) Surface site 1,Relative Humidity (%) Atmospheric site,Rain State Atmospheric site,Rain Intensity (mm/h) Atmospheric site,Wind Speed (m/s) Atmospheric site,Wind Direction (°) Atmospheric site,Visibility (m) Atmospheric site,"Precipitation, Rolling Average (past 1 hour) (mm) Atmospheric site","Precipitation, Rolling Average (past 3 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 6 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 12 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 24 hours) (mm) Atmospheric site",Alarm Status Surface site 1,Rain on/off Atmospheric site,"Wind Direction, near instantaneous value (Spot Direction) (°) Atmospheric site","Wind Speed, near-instantaneous value (Spot Speed) (m/s) Atmospheric site",Max Wind Speed (m/s) Atmospheric site
00:00:00,54.92236508619677,-2.8,2,-1.3,-6.7,0.81,0.06,0,0,67,0.0,0,4.7,251,2000,0.0,0.0,0.0,0.0,0.1,0,0,269,4.7,8.7
00:10:00,54.68058067787022,-2.8,2,-1.3,-6.6,0.81,0.06,0,0,67,0.0,0,4.3,256,2000,0.0,0.0,0.0,0.0,0.1,0,0,229,4.4,8.7
00:20:00,56.37148479595562,-2.8,2,-1.2,-6.9,0.81,0.06,0,0,65,0.0,0,5.3,253,2000,0.0,0.0,0.0,0.0,0.0,0,0,245,4.0,8.8
00:30:00,54.54760588408437,-2.8,2,-1.3,-6.7,0.81,0.06,0,0,66,0.0,0,5.3,251,2000,0.0,0.0,0.0,0.0,0.0,0,0,274,5.6,9.9
00:40:00,56.246551766356674,-2.7,2,-1.2,-6.7,0.81,0.06,0,0,66,0.0,0,5.8,246,2000,0.0,0.0,0.0,0.0,0.0,0,0,269,7.2,11.1
00:50:00,57.666129129282574,-2.7,2,-1.2,-6.7,0.81,0.06,0,0,66,0.0,0,5.5,251,2000,0.0,0.0,0.0,0.0,0.0,0,0,241,7.1,10.7
01:00:00,58.65796946405472,-2.5,2,-1.2,-6.6,0.81,0.06,0,0,67,0.0,0,4.7,246,2000,0.0,0.0,0.0,0.0,0.0,0,0,255,3.2,11.0
01:10:00,58.70893197280202,-2.4,2,-1.3,-6.5,0.81,0.06,0,0,68,0.0,0,3.9,255,2000,0.0,0.0,0.0,0.0,0.0,0,0,258,1.3,9.6
01:20:00,60.793837860558256,-2.3,2,-1.2,-6.4,0.81,0.06,0,0,68,0.0,0,5.8,253,2000,0.0,0.0,0.0,0.0,0.0,0,0,273,6.2,9.8
01:30:00,60.97708388820639,-2.3,2,-1.3,-6.2,0.81,0.06,0,0,70,0.0,0,4.4,254,2000,0.0,0.0,0.0,0.0,0.0,0,0,242,7.7,10.0
01:40:00,58.30045088104738,-2.2,2,-1.3,-6.1,0.81,0.06,0,0,70,0.0,0,4.7,251,2000,0.0,0.0,0.0,0.0,0.0,0,0,250,5.5,8.5
01:50:00,55.52085613593034,-2.2,2,-1.3,-6.0,0.81,0.06,0,0,71,0.0,0,5.0,257,2000,0.0,0.0,0.0,0.0,0.0,0,0,236,2.6,9.3
02:00:00,59.150405487451735,-2.2,2,-1.4,-6.0,0.81,0.06,0,0,71,0.0,0,5.5,254,2000,0.0,0.0,0.0,0.0,0.0,0,0,238,5.4,9.2
02:10:00,55.99098757786562,-2.2,2,-1.4,-5.9,0.81,0.06,0,0,72,0.0,0,5.1,254,2000,0.0,0.0,0.0,0.0,0.0,0,0,238,4.6,9.3
