Datetime,Speed,Surface Temperature (°C) Surface site 1,Surface State Surface site 1,Air Temperature (°C) Atmospheric site,Dew Point Temperature (°C) Atmospheric site,Level of grip Surface site 1,Water Layer (mm) Surface site 1,Ice Layer (mm) Surface site 1,Snow Layer (water equivalent) (mm) Surface site 1,Relative Humidity (%) Atmospheric site,Rain State Atmospheric site,Rain Intensity (mm/h) Atmospheric site,Wind Speed (m/s) Atmospheric site,Wind Direction (°) Atmospheric site,Visibility (m) Atmospheric site,"Precipitation, Rolling Average (past 1 hour) (mm) Atmospheric site","Precipitation, Rolling Average (past 3 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 6 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 12 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 24 hours) (mm) Atmospheric site",Alarm Status Surface site 1,Rain on/off Atmospheric site,"Wind Direction, near instantaneous value (Spot Direction) (°) Atmospheric site","Wind Speed, near-instantaneous value (Spot Speed) (m/s) Atmospheric site",Max Wind Speed (m/s) Atmospheric site
00:00:00,58.39092380657968,-1.4,2,-1.6,-5.2,0.81,0.06,0,0,76,0,0,1.9,276,2000,0,0,0,0,0.1,0,0,268,2.6,5.0
00:10:00,58.64805136882199,-1.5,2,-1.6,-5.3,0.81,0.06,0,0,76,0,0,2.2,260,2000,0,0,0,0,0.1,0,0,257,2.3,6.3
00:20:00,60.43418537307071,-1.4,2,-1.7,-5.2,0.81,0.06,0,0,77,0,0,1.8,276,2000,0,0,0,0,0.1,0,1,270,2.0,5.0
00:30:00,59.81180055649694,-1.5,2,-1.6,-5.2,0.81,0.06,0,0,77,0,0,2.8,266,2000,0,0,0,0,0.1,0,0,255,4.1,5.0
00:40:00,58.371000973769895,-1.5,2,-1.7,-5.2,0.81,0.06,0,0,77,0,0,2.8,270,2000,0,0,0,0,0.1,0,0,299,1.1,5.5
00:50:00,59.41922972163345,-1.5,2,-1.6,-5.1,0.81,0.06,0,0,77,0,0,2.1,273,2000,0,0,0,0,0.1,0,0,269,2.2,3.6
01:00:00,60.21195542209924,-1.5,2,-1.6,-5.1,0.81,0.06,0,0,77,0,0,1.9,272,2000,0,0,0,0,0.1,0,0,279,1.9,3.9
01:10:00,57.7222997976429,-1.5,2,-1.6,-5.1,0.81,0.06,0,0,77,0,0,2.0,263,2000,0,0,0,0,0.1,0,0,273,1.4,3.8
01:20:00,60.02799164409317,-1.5,2,-1.7,-5.2,0.81,0.06,0,0,77,0,0,2.6,269,2000,0,0,0,0,0.1,0,0,273,3.2,4.8
01:30:00,63.01486559891422,-1.5,2,-1.7,-5.2,0.81,0.06,0,0,78,0,0,2.1,271,2000,0,0,0,0,0.1,0,0,264,2.5,5.0
01:40:00,60.69178125050505,-1.5,2,-1.7,-5.1,0.81,0.06,0,0,78,0,0,0.9,288,2000,0,0,0,0,0.1,0,0,285,0.5,4.6
01:50:00,60.53035748390909,-1.5,2,-1.7,-5.1,0.81,0.06,0,0,78,0,0,1.6,276,2000,0,0,0,0,0.1,0,0,253,1.3,3.1
02:00:00,58.57155181471301,-1.5,2,-1.6,-5.0,0.81,0.06,0,0,78,0,0,1.4,278,2000,0,0,0,0,0.1,0,0,268,2.1,3.8
02:10:00,54.4796999500544,-1.5,2,-1.7,-5.0,0.81,0.06,0,0,78,0,0,2.2,275,2000,0,0,0,0,0.1,0,0,314,2.1,3.8
