Datetime,Speed,Surface Temperature (°C) Surface site 1,Surface State Surface site 1,Air Temperature (°C) Atmospheric site,Dew Point Temperature (°C) Atmospheric site,Level of grip Surface site 1,Water Layer (mm) Surface site 1,Ice Layer (mm) Surface site 1,Snow Layer (water equivalent) (mm) Surface site 1,Relative Humidity (%) Atmospheric site,Rain State Atmospheric site,Rain Intensity (mm/h) Atmospheric site,Wind Speed (m/s) Atmospheric site,Wind Direction (°) Atmospheric site,Visibility (m) Atmospheric site,"Precipitation, Rolling Average (past 1 hour) (mm) Atmospheric site","Precipitation, Rolling Average (past 3 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 6 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 12 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 24 hours) (mm) Atmospheric site",Alarm Status Surface site 1,Rain on/off Atmospheric site,"Wind Direction, near instantaneous value (Spot Direction) (°) Atmospheric site","Wind Speed, near-instantaneous value (Spot Speed) (m/s) Atmospheric site",Max Wind Speed (m/s) Atmospheric site
00:00:00,61.02496625221038,9.8,0,10.7,4.3,0.82,0,0,0,65,0,0,1.2,164,2000,0,0,0,0.1,12.3,0,0,181,1.1,3.3
00:10:00,59.98947600228468,9.3,0,10.0,4.9,0.82,0,0,0,71,0,0,1.0,165,2000,0,0,0,0.1,12.3,0,0,178,0.4,2.7
00:20:00,62.47538556388153,9.1,0,9.6,4.7,0.82,0,0,0,72,0,0,1.3,170,2000,0,0,0,0.1,12.3,0,0,201,2.3,3.7
00:30:00,60.487180470279206,9.0,0,9.3,4.2,0.82,0,0,0,71,0,0,1.1,157,2000,0,0,0,0.1,12.3,0,0,165,1.1,2.5
00:40:00,59.41216278718195,8.9,0,9.1,4.1,0.82,0,0,0,71,0,0,1.4,122,2000,0,0,0,0.1,12.3,0,0,115,2.1,2.9
00:50:00,61.86183047531206,9.0,0,8.8,4.0,0.82,0,0,0,72,0,0,1.4,140,2000,0,0,0,0.1,12.3,0,0,157,0.6,2.5
01:00:00,59.39453773009405,9.0,0,8.8,4.1,0.82,0,0,0,73,0,0,1.5,130,2000,0,0,0,0.1,12.3,0,0,165,0.7,2.9
01:10:00,62.19954916850613,8.7,0,8.5,4.0,0.82,0,0,0,74,0,0,1.1,151,2000,0,0,0,0.1,12.3,0,0,174,0.6,3.6
01:20:00,58.10433961393034,8.4,0,8.1,3.9,0.82,0,0,0,75,0,0,1.1,156,2000,0,0,0,0.1,12.3,0,0,164,0.9,2.8
01:30:00,61.274318286763965,8.6,0,8.0,3.8,0.82,0,0,0,75,0,0,1.3,182,2000,0,0,0,0.1,12.2,0,0,192,1.5,2.5
01:40:00,61.60670022290934,8.9,0,8.6,3.6,0.82,0,0,0,71,0,0,1.0,297,2000,0,0,0,0.1,12.1,0,0,274,0.9,4.4
01:50:00,58.78478275223596,8.7,0,8.6,3.5,0.82,0,0,0,71,0,0,1.1,203,2000,0,0,0,0.1,12.0,0,0,193,0.9,2.5
02:00:00,63.4143994984862,8.3,0,8.2,3.7,0.82,0,0,0,74,0,0,1.0,146,2000,0,0,0,0.1,12.0,0,0,131,1.0,1.4
02:10:00,62.90286914996601,8.1,0,7.9,3.7,0.82,0,0,0,75,0,0,1.9,123,2000,0,0,0,0.1,11.8,0,0,112,2.0,2.4
02:20:00,59.93742133566113,8.1,0,7.8,3.4,0.82,0,0,0,74,0,0,1.1,139,2000,0,0,0,0.1,11.5,0,0,136,0.8,2.6
02:30:00,61.00896217792895,7.7,0,7.6,3.5,0.82,0,0,0,76,0,0,1.4,129,2000,0,0,0,0.1,11.5,0,0,133,1.4,2.3
02:40:00,61.87961830240036,7.4,0,7.1,3.6,0.82,0,0,0,79,0,0,1.1,119,2000,0,0,0,0.1,11.1,0,0,140,1.4,2.4
02:50:00,62.35437859654269,7.3,0,6.7,3.7,0.82,0,0,0,82,0,0,0.7,175,2000,0,0,0,0.1,11.0,0,0,153,0.5,1.6
03:00:00,60.52813096295965,7.4,0,6.3,3.4,0.82,0,0,0,82,0,0,0.5,188,2000,0,0,0,0.1,10.8,0,0,211,0.5,1.4
03:10:00,60.01441402099359,7.1,0,6.0,3.6,0.82,0,0,0,85,0,0,0.7,118,2000,0,0,0,0.1,10.6,0,0,114,0.8,0.9
03:20:00,60.66962344438587,7.5,0,6.4,3.8,0.82,0,0,0,84,0,0,0.6,151,2000,0,0,0,0.1,10.5,0,0,214,1.0,1.3
03:30:00,61.7192308202525,8.6,0,7.6,3.7,0.82,0,0,0,77,0,0,0.9,227,2000,0,0,0,0.1,10.3,0,0,252,1.0,5.7
03:40:00,61.86160922801491,8.8,0,8.1,4.5,0.82,0,0,0,78,0,0,0.7,307,2000,0,0,0,0.1,10.0,0,0,22,0.2,2.6
03:50:00,60.88087313161765,8.6,0,8.1,4.6,0.82,0,0,0,78,0,0,0.7,296,2000,0,0,0,0.1,9.5,0,0,268,0.9,2.5
04:00:00,60.853065094942906,8.4,0,8.3,4.2,0.82,0,0,0,76,0,0,0.9,267,2000,0,0,0,0.1,9.0,0,0,319,1.0,2.4
04:10:00,62.19485297103801,8.0,0,7.6,4.0,0.82,0,0,0,78,0,0,0.2,6,2000,0,0,0,0.1,8.3,0,0,312,0.3,1.1
04:20:00,62.57078103975622,7.3,0,7.2,4.3,0.82,0,0,0,82,0,0,0.5,118,2000,0,0,0,0.1,7.6,0,0,111,0.5,0.8
04:30:00,60.41012540179759,7.0,0,6.5,3.9,0.82,0,0,0,84,0,0,0.2,227,2000,0,0,0,0.1,6.8,0,0,272,0.2,0.6
04:40:00,61.81434047416934,7.0,0,6.0,4.0,0.82,0,0,0,87,0,0,0.5,109,2000,0,0,0,0.0,6.1,0,0,106,0.5,0.6
04:50:00,62.56493100735517,6.6,0,5.7,4.1,0.82,0,0,0,90,0,0,0.3,97,2000,0,0,0,0.0,5.7,0,0,63,0.2,1.2
05:00:00,61.93584654026714,6.5,0,5.4,4.0,0.82,0,0,0,91,0,0,0.3,76,2000,0,0,0,0.0,5.2,0,0,41,0.2,1.3
05:10:00,61.95657978281297,6.5,0,5.2,3.8,0.82,0,0,0,91,0,0,0.5,53,2000,0,0,0,0.0,4.8,0,0,42,0.3,1.2
05:20:00,62.344145227419766,6.4,0,5.1,3.7,0.82,0,0,0,91,0,0,0.3,42,2000,0,0,0,0.0,4.6,0,0,64,0.4,0.9
05:30:00,62.93922386941591,6.5,0,5.2,3.7,0.82,0,0,0,90,0,0,1.4,127,2000,0,0,0,0.0,4.5,0,0,127,1.4,2.1
05:40:00,63.62491635723569,6.7,0,5.8,3.5,0.82,0,0,0,86,0,0,1.8,129,2000,0,0,0,0.0,4.5,0,0,142,1.8,3.2
05:50:00,63.063256822177486,6.6,0,6.0,3.2,0.82,0,0,0,83,0,0,1.8,131,2000,0,0,0,0.0,4.4,0,0,103,1.3,3.0
06:00:00,63.03801543670714,6.6,0,6.0,3.1,0.82,0,0,0,82,0,0,1.7,132,2000,0,0,0,0.0,4.3,0,0,107,2.2,2.8
06:10:00,62.38598856246733,6.3,0,5.9,3.0,0.82,0,0,0,82,0,0,2.2,125,2000,0,0,0,0.0,4.2,0,0,147,1.4,3.8
06:20:00,61.77718200992642,6.2,0,5.7,2.9,0.82,0,0,0,82,0,0,0.7,152,2000,0,0,0,0.0,4.2,0,0,125,0.8,3.6
06:30:00,61.64416979169105,6.1,0,5.7,2.7,0.82,0,0,0,81,0,0,1.8,116,2000,0,0,0,0.0,4.1,0,0,114,1.0,2.7
06:40:00,60.98616621161406,5.8,0,5.3,2.8,0.82,0,0,0,84,0,0,2.3,117,2000,0,0,0,0.0,4.0,0,0,97,1.5,3.8
06:50:00,61.597938686020726,5.8,0,5.1,2.7,0.82,0,0,0,85,0,0,2.1,119,2000,0,0,0,0.0,3.6,0,0,130,2.3,3.9
07:00:00,61.52682946579621,5.9,0,5.2,2.6,0.82,0,0,0,84,0,0,1.8,126,2000,0,0,0,0.0,2.7,0,0,139,2.3,3.7
07:10:00,60.94549856854117,6.1,0,5.4,2.6,0.82,0,0,0,82,0,0,1.5,142,2000,0,0,0,0.0,2.3,0,0,168,0.8,4.1
07:20:00,60.46386388613558,6.1,0,5.6,2.5,0.82,0,0,0,81,0,0,2.1,130,2000,0,0,0,0.0,2.0,0,0,129,2.2,4.1
07:30:00,58.78564176176387,6.2,0,5.8,2.4,0.82,0,0,0,79,0,0,2.7,145,2000,0,0,0,0.0,1.7,0,0,137,3.3,4.3
07:40:00,58.25133991344474,6.2,0,5.8,2.5,0.82,0,0,0,80,0,0,1.5,153,2000,0,0,0,0.0,1.7,0,0,170,1.0,3.8
07:50:00,58.88160553729233,6.3,0,5.9,2.5,0.82,0,0,0,79,0,0,1.0,162,2000,0,0,0,0.0,1.7,0,0,168,0.6,2.5
08:00:00,58.92789574010733,6.4,0,6.1,2.4,0.82,0,0,0,78,0,0,1.3,164,2000,0,0,0,0.0,1.6,0,0,127,1.1,3.8
08:10:00,58.12107225415695,6.2,0,6.4,2.5,0.82,0,0,0,76,0,0,1.4,153,2000,0,0,0,0.0,1.6,0,0,164,0.8,3.3
08:20:00,57.83707687876687,6.1,0,6.7,2.6,0.82,0,0,0,75,0,0,1.5,158,2000,0,0,0,0.0,1.6,0,0,176,1.9,3.3
08:30:00,59.00368228349054,6.3,0,7.2,2.7,0.82,0,0,0,73,0,0,1.3,165,2000,0,0,0,0.0,1.6,0,0,167,0.9,2.9
