Datetime,Speed,Surface Temperature (°C) Surface site 1,Surface State Surface site 1,Air Temperature (°C) Atmospheric site,Dew Point Temperature (°C) Atmospheric site,Level of grip Surface site 1,Water Layer (mm) Surface site 1,Ice Layer (mm) Surface site 1,Snow Layer (water equivalent) (mm) Surface site 1,Relative Humidity (%) Atmospheric site,Rain State Atmospheric site,Rain Intensity (mm/h) Atmospheric site,Wind Speed (m/s) Atmospheric site,Wind Direction (°) Atmospheric site,Visibility (m) Atmospheric site,"Precipitation, Rolling Average (past 1 hour) (mm) Atmospheric site","Precipitation, Rolling Average (past 3 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 6 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 12 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 24 hours) (mm) Atmospheric site",Alarm Status Surface site 1,Rain on/off Atmospheric site,"Wind Direction, near instantaneous value (Spot Direction) (°) Atmospheric site","Wind Speed, near-instantaneous value (Spot Speed) (m/s) Atmospheric site",Max Wind Speed (m/s) Atmospheric site
00:00:00,59.935776730806445,-0.5,1,-1.2,-2.5,0.82,0.03,0,0,91,0,0,0.5,225,2000,0,0,0,0,0.6,0,0,222,0.4,0.7
00:10:00,61.24414601668857,-0.6,1,-1.3,-2.5,0.82,0.04,0,0,92,0,0,0.4,197,2000,0,0,0,0,0.6,0,0,203,0.3,0.7
00:20:00,59.46940120601679,-0.7,1,-1.1,-2.2,0.82,0.04,0,0,92,0,0,0.5,241,2000,0,0,0,0,0.6,0,0,231,0.3,0.8
00:30:00,61.58004975185677,-0.7,1,-1.4,-2.5,0.82,0.04,0,0,92,0,0,0.3,256,2000,0,0,0,0,0.6,0,0,256,0.3,0.5
00:40:00,61.87472831050972,-0.7,1,-1.4,-2.4,0.82,0.04,0,0,93,0,0,0.2,304,2000,0,0,0,0,0.6,0,0,263,0.3,0.5
00:50:00,59.82405538705179,-1.0,1,-1.7,-2.8,0.82,0.04,0,0,92,0,0,0.5,243,2000,0,0,0,0,0.6,0,0,258,0.4,0.6
01:00:00,57.52596071470817,-1.1,1,-1.6,-2.5,0.82,0.04,0,0,94,0,0,0.2,149,2000,0,0,0,0,0.6,0,0,135,0.2,0.4
01:10:00,59.48732973152174,-1.4,1,-2.1,-3.1,0.82,0.04,0,0,93,0,0,0.3,147,2000,0,0,0,0,0.6,0,0,120,0.2,0.5
01:20:00,62.26338254376825,-1.3,1,-1.9,-2.7,0.82,0.04,0,0,95,0,0,0.3,194,2000,0,0,0,0,0.6,0,0,161,0.1,0.5
01:30:00,59.34149297568978,-1.6,1,-2.3,-3.2,0.82,0.04,0,0,94,0,0,0.3,112,2000,0,0,0,0,0.6,0,0,102,0.2,0.8
