Datetime,Speed,Surface Temperature (°C) Surface site 1,Surface State Surface site 1,Air Temperature (°C) Atmospheric site,Dew Point Temperature (°C) Atmospheric site,Level of grip Surface site 1,Water Layer (mm) Surface site 1,Ice Layer (mm) Surface site 1,Snow Layer (water equivalent) (mm) Surface site 1,Relative Humidity (%) Atmospheric site,Rain State Atmospheric site,Rain Intensity (mm/h) Atmospheric site,Wind Speed (m/s) Atmospheric site,Wind Direction (°) Atmospheric site,Visibility (m) Atmospheric site,"Precipitation, Rolling Average (past 1 hour) (mm) Atmospheric site","Precipitation, Rolling Average (past 3 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 6 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 12 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 24 hours) (mm) Atmospheric site",Alarm Status Surface site 1,Rain on/off Atmospheric site,"Wind Direction, near instantaneous value (Spot Direction) (°) Atmospheric site","Wind Speed, near-instantaneous value (Spot Speed) (m/s) Atmospheric site",Max Wind Speed (m/s) Atmospheric site
00:00:00,62.41714123553511,17.3,0,18.6,11.0,0.82,0.0,0,0,61,0,0.0,1.8,168,2000,0.0,0.0,0.0,0.0,0.0,0,1,144,2.0,5.5
00:10:00,58.09017778363056,17.5,0,18.7,10.8,0.82,0.0,0,0,60,0,0.0,2.5,160,2000,0.0,0.0,0.0,0.0,0.0,0,0,169,3.2,6.2
00:20:00,58.84091349787151,17.2,0,18.8,11.2,0.82,0.0,0,0,62,1,0.0,1.9,171,2000,0.0,0.0,0.0,0.0,0.0,0,1,166,2.9,6.4
00:30:00,60.28610248060725,16.9,0,18.5,11.3,0.82,0.01,0,0,63,1,0.4,3.3,162,2000,0.0,0.0,0.0,0.0,0.0,0,1,143,3.5,8.1
00:40:00,58.65296724766467,16.7,0,18.2,11.3,0.82,0.01,0,0,65,0,0.0,3.5,158,2000,0.0,0.0,0.0,0.0,0.0,0,1,156,3.0,6.4
00:50:00,58.65408950381356,16.7,0,18.2,11.3,0.82,0.0,0,0,64,0,0.0,2.3,165,2000,0.0,0.0,0.0,0.0,0.0,0,1,140,2.2,6.4
01:00:00,59.19580285739863,16.6,0,18.1,11.4,0.82,0.0,0,0,65,0,0.0,2.8,173,2000,0.0,0.0,0.0,0.0,0.0,0,0,177,4.4,6.8
01:10:00,60.06469231122194,16.6,0,18.1,11.2,0.82,0.0,0,0,65,0,0.0,4.2,186,2000,0.0,0.0,0.0,0.0,0.0,0,0,194,4.2,8.2
01:20:00,60.17613207829204,16.4,0,18.1,11.4,0.82,0.0,0,0,65,1,0.0,2.4,164,2000,0.0,0.0,0.0,0.0,0.0,0,1,164,4.6,7.3
01:30:00,57.86379203457992,16.3,1,18.0,11.8,0.82,0.04,0,0,67,1,0.4,4.0,182,2000,0.0,0.1,0.1,0.1,0.1,0,1,194,5.1,9.7
01:40:00,57.95388276397307,16.0,2,17.5,12.2,0.76,0.17,0,0,71,1,0.4,5.8,172,2000,0.1,0.2,0.2,0.2,0.2,0,1,158,7.2,10.2
01:50:00,58.31510265754011,15.5,2,16.8,12.8,0.68,0.43,0,0,77,1,0.7,3.0,168,2000,0.2,0.3,0.3,0.3,0.3,0,1,180,1.7,8.2
02:00:00,59.653467577611934,15.6,2,16.2,13.1,0.67,0.48,0,0,82,1,0.4,2.7,166,2000,0.3,0.4,0.4,0.4,0.4,0,1,179,1.8,5.7
02:10:00,59.857078193212665,15.4,2,15.6,13.5,0.65,0.62,0,0,88,1,0.7,2.4,171,2000,0.5,0.6,0.6,0.6,0.6,0,1,158,4.4,6.9
02:20:00,59.179157390030056,15.7,2,15.5,13.6,0.65,0.66,0,0,89,1,0.0,2.6,230,2000,0.8,0.8,0.8,0.8,0.8,0,1,230,3.2,4.8
02:30:00,59.18346247862644,15.5,2,15.3,13.9,0.68,0.44,0,0,91,1,0.0,1.6,254,2000,0.8,0.9,0.9,0.9,0.9,0,1,253,1.1,4.2
02:40:00,60.189491906946685,15.8,2,15.3,14.0,0.64,0.7,0,0,92,1,0.7,2.6,215,2000,1.0,1.2,1.2,1.2,1.2,0,1,207,1.8,5.6
02:50:00,58.84208322635432,15.9,2,15.6,13.9,0.66,0.57,0,0,90,1,1.4,3.0,201,2000,1.0,1.3,1.3,1.3,1.3,0,1,212,1.8,6.7
03:00:00,58.416388612244894,15.6,2,15.4,14.1,0.66,0.6,0,0,92,1,0.7,2.7,211,2000,1.2,1.5,1.5,1.5,1.5,0,1,203,3.5,6.7
03:10:00,57.54612121334471,15.4,2,15.3,14.1,0.66,0.57,0,0,93,1,0.7,2.6,223,2000,1.1,1.7,1.7,1.7,1.7,0,1,195,1.5,5.3
03:20:00,58.452019593534,15.4,2,15.1,14.1,0.66,0.57,0,0,94,1,0.7,2.0,224,2000,1.0,1.8,1.8,1.8,1.8,0,1,226,2.1,4.8
03:30:00,58.33444922055664,15.4,2,15.1,14.2,0.65,0.63,0,0,95,1,1.1,2.4,218,2000,1.2,2.0,2.0,2.0,2.0,0,1,213,2.5,5.1
03:40:00,57.21222189714822,15.2,2,14.9,14.2,0.65,0.69,0,0,96,2,4.0,2.9,227,2000,1.1,2.3,2.3,2.3,2.3,0,1,231,2.9,5.6
03:50:00,57.09249910135704,15.0,2,14.6,14.0,0.64,0.76,0,0,96,2,3.2,2.3,220,2000,1.5,2.8,2.8,2.8,2.8,0,1,231,2.1,4.7
04:00:00,57.43193093262911,15.0,2,14.5,14.0,0.64,0.72,0,0,97,2,2.2,1.9,199,2000,1.8,3.3,3.3,3.3,3.3,0,1,187,2.1,5.9
04:10:00,56.21001045356149,14.9,2,14.4,14.0,0.63,0.79,0,0,98,2,4.7,1.5,235,2000,2.3,3.9,4.0,4.0,4.0,0,1,223,1.5,2.9
04:20:00,56.17078223437652,14.9,2,14.3,14.0,0.63,0.82,0,0,98,2,2.5,1.5,251,2000,2.9,4.7,4.8,4.8,4.8,0,1,217,1.1,3.7
04:30:00,57.32630863536989,14.9,2,14.3,13.9,0.63,0.83,0,0,98,2,4.3,2.2,220,2000,3.5,5.5,5.6,5.6,5.6,0,1,222,1.3,3.9
04:40:00,56.42053919444655,15.0,2,14.1,13.8,0.63,0.78,0,0,98,2,2.5,1.6,223,2000,3.9,6.0,6.2,6.2,6.2,0,1,234,2.2,3.5
04:50:00,56.82552496076565,14.9,2,14.1,13.8,0.64,0.73,0,0,98,2,2.9,1.2,178,2000,3.8,6.3,6.6,6.6,6.6,0,1,195,1.2,2.9
05:00:00,58.59186852100798,14.9,2,14.1,13.8,0.64,0.74,0,0,98,2,2.5,0.9,198,2000,3.9,6.8,7.2,7.2,7.2,0,1,197,1.5,3.2
05:10:00,57.80365168274807,15.0,2,14.1,13.8,0.65,0.69,0,0,99,2,1.4,2.3,186,2000,3.5,6.9,7.5,7.5,7.5,0,1,180,1.9,4.5
05:20:00,59.293660916549634,14.8,2,14.1,13.8,0.66,0.57,0,0,99,1,0.4,1.6,180,2000,3.0,6.9,7.7,7.7,7.7,0,1,179,0.8,3.6
05:30:00,59.15044151682922,15.0,2,14.2,14.0,0.67,0.48,0,0,99,1,0.4,2.1,193,2000,2.3,6.9,7.8,7.8,7.8,0,1,199,2.1,3.5
05:40:00,58.73243727989788,15.0,2,14.3,14.0,0.67,0.47,0,0,99,1,0.4,1.1,198,2000,1.6,6.6,7.8,7.8,7.8,0,1,190,1.7,2.4
05:50:00,60.60912021111111,15.1,2,14.4,14.1,0.67,0.48,0,0,99,1,0.7,1.5,198,2000,1.3,6.6,7.9,7.9,7.9,0,1,192,1.6,3.7
06:00:00,59.67596105484261,14.9,2,14.4,14.1,0.66,0.54,0,0,98,1,0.7,1.4,181,2000,0.8,6.5,8.0,8.1,8.1,0,1,191,1.5,3.5
06:10:00,58.83552233993479,14.9,2,14.4,14.1,0.68,0.45,0,0,98,1,0.0,1.0,166,2000,0.6,6.4,8.1,8.1,8.1,0,1,185,1.3,3.0
06:20:00,57.23310386422731,15.0,2,14.4,14.1,0.68,0.4,0,0,99,1,0.4,1.2,190,2000,0.4,6.3,8.1,8.1,8.1,0,1,191,0.8,2.7
06:30:00,56.02556772447446,15.0,2,14.5,14.2,0.67,0.51,0,0,99,1,0.4,0.9,170,2000,0.4,6.2,8.2,8.2,8.2,0,1,175,0.9,2.0
06:40:00,54.40249774031104,14.9,2,14.5,14.2,0.66,0.56,0,0,99,2,3.2,0.6,161,2000,0.5,6.0,8.3,8.3,8.3,0,1,186,0.7,1.5
06:50:00,52.73468978045663,15.0,2,14.5,14.2,0.65,0.67,0,0,99,2,2.5,1.4,182,2000,0.9,5.9,8.7,8.8,8.8,0,1,202,0.8,2.3
07:00:00,51.30795011579719,14.8,2,14.5,14.2,0.64,0.77,0,0,99,2,3.2,0.9,159,2000,1.6,6.3,9.6,9.7,9.7,0,1,165,1.0,2.4
07:10:00,51.524238625342726,14.8,2,14.5,14.2,0.65,0.65,0,0,99,1,2.2,1.0,166,2000,1.9,6.0,10.0,10.0,10.0,0,1,189,1.1,1.7
07:20:00,51.64433090045498,14.8,2,14.5,14.2,0.65,0.65,0,0,99,1,1.8,0.9,160,2000,2.2,5.6,10.3,10.3,10.3,0,1,154,1.2,2.0
07:30:00,49.47996452394561,15.0,2,14.5,14.3,0.66,0.6,0,0,99,1,0.4,2.0,188,2000,2.4,5.1,10.5,10.6,10.6,0,1,189,2.5,3.2
07:40:00,45.50905649933775,15.3,2,14.6,14.4,0.68,0.46,0,0,99,1,0.0,2.1,203,2000,2.3,4.4,10.5,10.6,10.6,0,1,211,2.6,3.9
07:50:00,45.93070587074215,15.4,2,14.7,14.4,0.68,0.42,0,0,99,1,0.4,2.2,200,2000,1.9,4.1,10.4,10.7,10.7,0,1,208,1.7,3.3
08:00:00,47.640156433061584,15.4,2,14.8,14.5,0.68,0.43,0,0,99,1,0.0,2.6,220,2000,1.0,3.5,10.3,10.7,10.7,0,1,184,2.2,5.1
08:10:00,48.83949771713963,15.5,2,14.9,14.6,0.69,0.39,0,0,99,1,0.0,2.5,214,2000,0.7,3.2,10.1,10.7,10.7,0,1,238,2.8,4.7
08:20:00,47.63609264102164,15.5,2,15.0,14.6,0.7,0.34,0,0,98,1,0.4,1.9,212,2000,0.4,3.0,9.9,10.7,10.7,0,1,209,0.9,4.6
08:30:00,50.777430712165,15.4,2,15.0,14.7,0.69,0.36,0,0,98,1,0.7,2.4,214,2000,0.1,3.0,9.9,10.8,10.8,0,1,220,1.6,4.8
08:40:00,54.308422005000885,15.4,2,15.1,14.7,0.68,0.46,0,0,98,1,0.4,3.0,224,2000,0.2,3.0,9.6,10.8,10.8,0,1,235,3.6,5.7
08:50:00,56.0574093443151,15.7,2,15.1,14.7,0.68,0.41,0,0,98,1,0.0,2.8,220,2000,0.2,2.9,9.5,10.8,10.8,0,1,216,1.7,6.4
09:00:00,55.78243430166444,15.7,2,15.2,14.7,0.69,0.38,0,0,97,1,0.0,3.1,222,2000,0.2,2.8,9.3,10.8,10.8,0,1,211,3.1,6.0
09:10:00,57.10375536215483,15.6,2,15.1,14.5,0.7,0.31,0,0,96,1,0.0,3.8,231,2000,0.1,2.8,9.1,10.8,10.8,0,1,233,2.8,7.2
09:20:00,57.73355102170431,15.3,2,15.0,14.1,0.71,0.29,0,0,95,0,0.0,3.2,233,2000,0.1,2.7,9.0,10.8,10.8,0,1,204,1.6,7.1
09:30:00,56.70157870273798,15.0,2,14.8,13.9,0.7,0.31,0,0,95,1,0.4,2.4,231,2000,0.1,2.7,8.8,10.9,10.9,0,1,233,4.8,6.1
09:40:00,57.35505792667011,14.8,2,14.6,13.5,0.69,0.37,0,0,93,1,0.4,4.1,228,2000,0.1,2.6,8.6,11.0,11.0,0,1,233,3.2,8.6
09:50:00,57.64528630588125,15.2,2,14.6,13.5,0.68,0.46,0,0,93,1,1.1,2.8,238,2000,0.2,2.2,8.2,11.0,11.0,0,1,237,1.9,8.8
10:00:00,58.07047951213485,15.3,2,14.6,13.3,0.69,0.4,0,0,92,1,1.1,4.2,247,2000,0.2,1.3,7.7,11.0,11.0,0,1,276,4.3,8.7
10:10:00,58.24649667617787,14.2,2,13.4,11.6,0.68,0.42,0,0,89,1,0.0,3.8,268,2000,0.2,1.1,7.1,11.1,11.1,0,1,278,5.4,9.4
10:20:00,57.76835317357007,14.3,2,13.1,11.1,0.7,0.33,0,0,88,1,0.0,3.5,255,2000,0.3,0.8,6.3,11.1,11.1,0,1,251,2.1,7.7
10:30:00,58.17016982401585,14.0,2,12.9,10.9,0.7,0.32,0,0,88,1,0.7,4.0,240,2000,0.2,0.5,5.6,11.1,11.1,0,1,235,5.5,6.9
10:40:00,57.07579438378359,13.9,2,12.7,10.5,0.69,0.39,0,0,87,1,0.4,3.0,235,2000,0.2,0.5,5.0,11.2,11.2,0,1,250,2.5,6.3
