Datetime,Speed,Surface Temperature (°C) Surface site 1,Surface State Surface site 1,Air Temperature (°C) Atmospheric site,Dew Point Temperature (°C) Atmospheric site,Level of grip Surface site 1,Water Layer (mm) Surface site 1,Ice Layer (mm) Surface site 1,Snow Layer (water equivalent) (mm) Surface site 1,Relative Humidity (%) Atmospheric site,Rain State Atmospheric site,Rain Intensity (mm/h) Atmospheric site,Wind Speed (m/s) Atmospheric site,Wind Direction (°) Atmospheric site,Visibility (m) Atmospheric site,"Precipitation, Rolling Average (past 1 hour) (mm) Atmospheric site","Precipitation, Rolling Average (past 3 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 6 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 12 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 24 hours) (mm) Atmospheric site",Alarm Status Surface site 1,Rain on/off Atmospheric site,"Wind Direction, near instantaneous value (Spot Direction) (°) Atmospheric site","Wind Speed, near-instantaneous value (Spot Speed) (m/s) Atmospheric site",Max Wind Speed (m/s) Atmospheric site
00:00:00,60.40962798051913,14.8,0,15.8,11.0,0.82,0.0,0,0,73,0,0.0,0.9,119,2000,0.0,0.0,0.0,0.0,0.0,0,0,124,1.6,1.7
00:10:00,59.99933085439768,14.6,0,15.6,11.1,0.82,0.0,0,0,75,0,0.0,1.0,129,2000,0.0,0.0,0.0,0.0,0.0,0,0,149,1.3,2.1
00:20:00,61.59212755111111,14.2,0,15.2,11.0,0.82,0.0,0,0,76,0,0.0,0.9,116,2000,0.0,0.0,0.0,0.0,0.0,0,0,121,0.9,1.7
00:30:00,60.817758784942455,13.9,0,14.5,11.0,0.82,0.0,0,0,80,0,0.0,0.4,100,2000,0.0,0.0,0.0,0.0,0.0,0,0,116,0.4,1.1
00:40:00,58.11889581320388,13.5,0,13.7,10.8,0.82,0.0,0,0,83,0,0.0,0.3,330,2000,0.0,0.0,0.0,0.0,0.0,0,0,320,0.5,0.6
00:50:00,58.99120079911556,12.8,0,13.1,10.6,0.82,0.0,0,0,85,0,0.0,0.2,176,2000,0.0,0.0,0.0,0.0,0.0,0,0,244,0.4,0.5
01:00:00,60.300914748500965,13.0,0,12.7,10.4,0.82,0.0,0,0,86,0,0.0,0.4,149,2000,0.0,0.0,0.0,0.0,0.0,0,0,130,0.4,0.8
01:10:00,61.4233930717159,13.7,0,12.9,10.3,0.82,0.0,0,0,85,0,0.0,0.8,163,2000,0.0,0.0,0.0,0.0,0.0,0,0,178,1.1,2.2
01:20:00,60.55380171868824,13.8,0,13.7,10.4,0.82,0.0,0,0,80,0,0.0,1.6,147,2000,0.0,0.0,0.0,0.0,0.0,0,0,133,1.5,2.3
01:30:00,59.2584675120271,13.9,0,14.2,10.6,0.82,0.0,0,0,79,0,0.0,0.6,121,2000,0.0,0.0,0.0,0.0,0.0,0,0,147,0.5,2.8
01:40:00,60.86957909085821,12.8,0,13.2,10.3,0.82,0.0,0,0,83,0,0.0,0.4,34,2000,0.0,0.0,0.0,0.0,0.0,0,0,49,0.6,0.9
01:50:00,61.144832052619584,11.9,0,12.0,10.1,0.82,0.0,0,0,89,0,0.0,0.3,82,2000,0.0,0.0,0.0,0.0,0.0,0,0,87,0.3,1.1
02:00:00,59.79841163374175,12.4,0,11.6,10.3,0.82,0.0,0,0,92,0,0.0,0.1,114,2000,0.0,0.0,0.0,0.0,0.0,0,0,207,0.1,1.1
02:10:00,59.75017766305506,13.0,0,12.1,10.7,0.82,0.0,0,0,92,0,0.0,0.2,270,2000,0.0,0.0,0.0,0.0,0.0,0,0,207,0.1,0.7
02:20:00,63.08299580702575,12.2,0,11.5,9.9,0.82,0.0,0,0,90,0,0.0,0.2,68,2000,0.0,0.0,0.0,0.0,0.0,0,0,310,0.1,1.0
02:30:00,60.46927512515244,12.6,0,11.6,10.5,0.82,0.0,0,0,93,0,0.0,0.5,348,2000,0.0,0.0,0.0,0.0,0.0,0,0,349,0.4,1.4
02:40:00,60.04954046583408,11.5,0,11.2,9.8,0.82,0.0,0,0,91,0,0.0,0.2,86,2000,0.0,0.0,0.0,0.0,0.0,0,0,97,0.5,1.0
02:50:00,60.10007763313492,11.7,0,10.8,9.5,0.82,0.0,0,0,92,0,0.0,0.5,109,2000,0.0,0.0,0.0,0.0,0.0,0,0,108,0.5,0.7
03:00:00,58.07337064026717,11.8,0,10.5,9.6,0.82,0.0,0,0,94,0,0.0,0.3,175,2000,0.0,0.0,0.0,0.0,0.0,0,0,200,0.2,0.6
03:10:00,60.37119822661123,11.3,0,10.3,9.2,0.82,0.0,0,0,94,0,0.0,0.7,241,2000,0.0,0.0,0.0,0.0,0.0,0,0,238,0.6,0.8
03:20:00,59.92610411178707,11.3,0,10.3,9.0,0.82,0.0,0,0,92,0,0.0,0.6,129,2000,0.0,0.0,0.0,0.0,0.0,0,0,113,0.3,0.8
03:30:00,60.10914685530727,11.1,0,10.0,9.0,0.82,0.0,0,0,94,0,0.0,0.2,48,2000,0.0,0.0,0.0,0.0,0.0,0,0,100,0.5,0.8
03:40:00,62.0644814194274,11.2,0,9.8,8.7,0.82,0.0,0,0,93,0,0.0,0.2,179,2000,0.0,0.0,0.0,0.0,0.0,0,0,117,0.1,1.2
03:50:00,61.67540325995495,11.5,0,9.8,8.9,0.82,0.0,0,0,94,0,0.0,0.3,212,2000,0.0,0.0,0.0,0.0,0.0,0,0,172,0.4,0.6
04:00:00,62.24648209469026,11.3,0,9.7,8.8,0.82,0.0,0,0,95,0,0.0,0.1,170,2000,0.0,0.0,0.0,0.0,0.0,0,0,276,0.0,0.5
04:10:00,60.75375331085271,11.3,0,9.7,8.8,0.82,0.0,0,0,95,0,0.0,0.2,4,2000,0.0,0.0,0.0,0.0,0.0,0,0,328,0.5,0.6
04:20:00,61.02803401545386,11.7,0,9.6,8.8,0.82,0.0,0,0,95,0,0.0,0.3,342,2000,0.0,0.0,0.0,0.0,0.0,0,0,330,0.5,0.5
04:30:00,61.987337962336106,11.2,0,9.6,8.6,0.82,0.0,0,0,94,0,0.0,0.7,103,2000,0.0,0.0,0.0,0.0,0.0,0,0,105,1.0,1.2
04:40:00,62.256559388620026,11.6,0,9.7,8.4,0.82,0.0,0,0,92,0,0.0,1.0,127,2000,0.0,0.0,0.0,0.0,0.0,0,0,129,0.9,1.4
04:50:00,61.33342707379581,11.5,0,9.9,8.9,0.82,0.0,0,0,94,0,0.0,0.7,141,2000,0.0,0.0,0.0,0.0,0.0,0,0,130,0.7,1.4
05:00:00,61.5825559195741,11.1,0,10.2,8.4,0.82,0.0,0,0,89,0,0.0,0.8,146,2000,0.0,0.0,0.0,0.0,0.0,0,0,153,0.7,1.4
05:10:00,62.40751974197714,11.3,0,10.4,8.9,0.82,0.0,0,0,91,0,0.0,1.0,190,2000,0.0,0.0,0.0,0.0,0.0,0,0,190,1.2,1.5
05:20:00,62.34681356373159,12.1,0,10.7,9.0,0.82,0.0,0,0,90,0,0.0,0.6,168,2000,0.0,0.0,0.0,0.0,0.0,0,0,178,0.5,1.9
05:30:00,62.47371304624759,12.6,0,11.8,9.2,0.82,0.0,0,0,84,0,0.0,0.7,176,2000,0.0,0.0,0.0,0.0,0.0,0,0,161,0.5,1.6
05:40:00,62.93609566365229,12.7,0,12.5,9.1,0.82,0.0,0,0,80,0,0.0,0.7,150,2000,0.0,0.0,0.0,0.0,0.0,0,0,179,0.3,1.3
