Datetime,Speed,Surface Temperature (°C) Surface site 1,Surface State Surface site 1,Air Temperature (°C) Atmospheric site,Dew Point Temperature (°C) Atmospheric site,Level of grip Surface site 1,Water Layer (mm) Surface site 1,Ice Layer (mm) Surface site 1,Snow Layer (water equivalent) (mm) Surface site 1,Relative Humidity (%) Atmospheric site,Rain State Atmospheric site,Rain Intensity (mm/h) Atmospheric site,Wind Speed (m/s) Atmospheric site,Wind Direction (°) Atmospheric site,Visibility (m) Atmospheric site,"Precipitation, Rolling Average (past 1 hour) (mm) Atmospheric site","Precipitation, Rolling Average (past 3 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 6 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 12 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 24 hours) (mm) Atmospheric site",Alarm Status Surface site 1,Rain on/off Atmospheric site,"Wind Direction, near instantaneous value (Spot Direction) (°) Atmospheric site","Wind Speed, near-instantaneous value (Spot Speed) (m/s) Atmospheric site",Max Wind Speed (m/s) Atmospheric site
00:00:00,61.19074106787245,4.7,2,4.8,0.7,0.8,0.1,0,0,75,0,0.0,3.1,183,2000,0.0,0.1,2.8,6.8,7.1,0,0,196,4.1,8.5
00:10:00,61.1722181255723,4.7,2,4.8,0.8,0.8,0.1,0,0,76,0,0.0,3.0,183,2000,0.0,0.1,2.6,6.8,7.1,0,0,183,2.0,8.2
00:20:00,60.60972479939925,4.7,2,4.8,0.6,0.81,0.09,0,0,74,0,0.0,4.1,194,2000,0.0,0.0,2.6,6.8,7.1,0,0,188,3.1,7.7
00:30:00,58.11361178824038,4.6,2,4.8,0.6,0.81,0.08,0,0,75,0,0.0,4.0,192,2000,0.0,0.0,2.4,6.8,7.1,0,0,157,3.6,7.2
00:40:00,58.59560581686166,4.5,2,4.8,0.7,0.81,0.07,0,0,75,0,0.0,4.1,189,2000,0.0,0.0,2.4,6.8,7.1,0,0,186,4.6,8.1
00:50:00,60.09791518556116,4.4,2,4.8,0.8,0.81,0.06,0,0,76,0,0.0,3.2,185,2000,0.0,0.0,2.1,6.8,7.1,0,0,163,1.7,7.6
01:00:00,61.142323567894415,4.6,2,4.8,0.8,0.82,0.05,0,0,75,0,0.0,2.4,181,2000,0.0,0.0,2.0,6.8,7.0,0,0,170,2.1,7.1
01:10:00,62.11284261020999,4.6,1,5.0,0.7,0.82,0.04,0,0,74,0,0.0,4.5,190,2000,0.0,0.0,1.6,6.8,7.0,0,0,215,4.1,9.3
01:20:00,60.51276339185141,4.6,1,4.9,0.8,0.82,0.03,0,0,75,0,0.0,3.9,181,2000,0.0,0.0,1.2,6.8,7.0,0,0,195,2.7,8.0
01:30:00,60.26158881092053,4.6,1,4.9,0.8,0.82,0.03,0,0,75,0,0.0,3.0,191,2000,0.0,0.0,0.9,6.8,7.0,0,0,188,2.4,7.4
01:40:00,60.04329228410628,4.6,1,4.9,0.9,0.82,0.03,0,0,75,0,0.0,3.4,187,2000,0.0,0.0,0.7,6.8,7.0,0,0,198,3.5,8.2
01:50:00,59.15698923438698,4.6,1,4.9,0.9,0.82,0.03,0,0,76,0,0.0,2.9,182,2000,0.0,0.0,0.5,6.8,7.0,0,0,172,2.5,6.1
02:00:00,66.40915238512,4.6,1,4.9,1.0,0.82,0.03,0,0,76,0,0.0,2.7,186,2000,0.0,0.0,0.4,6.8,7.0,0,0,192,4.8,6.3
02:10:00,61.951942076728976,4.7,1,5.0,0.9,0.82,0.03,0,0,75,0,0.0,3.4,191,2000,0.0,0.0,0.3,6.4,7.0,0,0,212,3.9,6.1
02:20:00,60.06228020976813,4.7,1,5.0,1.1,0.82,0.03,0,0,76,0,0.0,2.1,183,2000,0.0,0.0,0.2,6.1,7.0,0,0,144,0.8,6.3
02:30:00,60.934654462630654,4.6,1,5.0,1.0,0.82,0.02,0,0,76,0,0.0,3.1,189,2000,0.0,0.0,0.1,5.8,7.0,0,0,210,1.9,6.1
02:40:00,60.3906785638484,4.6,1,4.9,1.0,0.82,0.02,0,0,76,0,0.0,2.7,182,2000,0.0,0.0,0.1,5.8,6.9,0,0,153,3.3,5.6
02:50:00,58.77610487166392,4.5,1,4.8,1.0,0.82,0.02,0,0,77,0,0.0,2.7,188,2000,0.0,0.0,0.1,5.6,6.9,0,0,201,1.5,5.7
03:00:00,60.28906276124138,4.5,1,4.7,0.9,0.82,0.02,0,0,76,0,0.0,2.4,175,2000,0.0,0.0,0.1,5.5,6.9,0,0,187,3.9,7.0
