Datetime,Speed,Surface Temperature (°C) Surface site 1,Surface State Surface site 1,Air Temperature (°C) Atmospheric site,Dew Point Temperature (°C) Atmospheric site,Level of grip Surface site 1,Water Layer (mm) Surface site 1,Ice Layer (mm) Surface site 1,Snow Layer (water equivalent) (mm) Surface site 1,Relative Humidity (%) Atmospheric site,Rain State Atmospheric site,Rain Intensity (mm/h) Atmospheric site,Wind Speed (m/s) Atmospheric site,Wind Direction (°) Atmospheric site,Visibility (m) Atmospheric site,"Precipitation, Rolling Average (past 1 hour) (mm) Atmospheric site","Precipitation, Rolling Average (past 3 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 6 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 12 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 24 hours) (mm) Atmospheric site",Alarm Status Surface site 1,Rain on/off Atmospheric site,"Wind Direction, near instantaneous value (Spot Direction) (°) Atmospheric site","Wind Speed, near-instantaneous value (Spot Speed) (m/s) Atmospheric site",Max Wind Speed (m/s) Atmospheric site
00:00:00,59.922991320526975,1.1,2,1.5,-0.7,0.81,0.08,0.0,0,86,0.0,0.0,1.6,216,2000,0.0,0.0,0.0,0.0,4.4,0,0,209,1.6,3.6
00:10:00,59.083125675364144,1.0,2,1.5,-0.8,0.81,0.08,0.0,0,85,0.0,0.0,2.1,224,2000,0.0,0.0,0.0,0.0,4.3,0,0,237,2.2,4.9
00:20:00,59.891273587439,1.1,2,1.5,-0.9,0.81,0.08,0.0,0,84,0.0,0.0,2.0,213,2000,0.0,0.0,0.0,0.0,4.2,0,0,227,0.7,4.3
00:30:00,58.730820750028215,1.1,2,1.6,-0.9,0.81,0.08,0.0,0,84,0.0,0.0,1.5,218,2000,0.0,0.0,0.0,0.0,4.1,0,0,228,1.3,4.7
00:40:00,58.35765544990692,1.1,2,1.5,-0.9,0.81,0.08,0.0,0,84,0.0,0.0,1.7,212,2000,0.0,0.0,0.0,0.0,4.1,0,0,212,1.7,3.9
00:50:00,59.67609903190549,1.1,2,1.6,-0.9,0.81,0.08,0.0,0,84,0.0,0.0,1.8,217,2000,0.0,0.0,0.0,0.0,4.0,0,0,186,1.7,4.1
01:00:00,60.00807001857677,1.2,2,1.7,-0.8,0.81,0.08,0.0,0,84,0.0,0.0,1.8,217,2000,0.0,0.0,0.0,0.0,3.9,0,0,189,1.5,3.8
01:10:00,59.28485806595789,1.2,2,1.7,-0.8,0.81,0.08,0.0,0,84,0.0,0.0,2.0,218,2000,0.0,0.0,0.0,0.0,3.8,0,0,210,2.5,3.2
01:20:00,59.002492490210656,1.2,2,1.7,-0.8,0.81,0.08,0.0,0,84,0.0,0.0,1.8,220,2000,0.0,0.0,0.0,0.0,3.7,0,0,202,1.4,4.0
01:30:00,59.06250685821623,1.1,2,1.8,-0.9,0.81,0.08,0.0,0,83,0.0,0.0,2.0,220,2000,0.0,0.0,0.0,0.0,3.6,0,0,196,1.6,3.3
