Datetime,Speed,Surface Temperature (°C) Surface site 1,Surface State Surface site 1,Air Temperature (°C) Atmospheric site,Dew Point Temperature (°C) Atmospheric site,Level of grip Surface site 1,Water Layer (mm) Surface site 1,Ice Layer (mm) Surface site 1,Snow Layer (water equivalent) (mm) Surface site 1,Relative Humidity (%) Atmospheric site,Rain State Atmospheric site,Rain Intensity (mm/h) Atmospheric site,Wind Speed (m/s) Atmospheric site,Wind Direction (°) Atmospheric site,Visibility (m) Atmospheric site,"Precipitation, Rolling Average (past 1 hour) (mm) Atmospheric site","Precipitation, Rolling Average (past 3 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 6 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 12 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 24 hours) (mm) Atmospheric site",Alarm Status Surface site 1,Rain on/off Atmospheric site,"Wind Direction, near instantaneous value (Spot Direction) (°) Atmospheric site","Wind Speed, near-instantaneous value (Spot Speed) (m/s) Atmospheric site",Max Wind Speed (m/s) Atmospheric site
00:00:00,59.64737957798618,4.8,0,3.6,-2.1,0.82,0.0,0.0,0.0,67,0.0,0.0,0.3,198,2000,0.0,0.0,0.0,0.0,0.0,0,0,200,0.4,1.0
00:10:00,59.188203469709386,4.3,0,3.6,-1.9,0.82,0.0,0.0,0.0,67,0.0,0.0,0.7,202,2000,0.0,0.0,0.0,0.0,0.0,0,0,190,0.5,1.1
00:20:00,60.66042053854294,4.2,0,2.7,-2.1,0.82,0.0,0.0,0.0,71,0.0,0.0,0.1,78,2000,0.0,0.0,0.0,0.0,0.0,0,0,159,0.5,0.9
00:30:00,59.19647186154185,3.8,0,2.5,-2.2,0.82,0.0,0.0,0.0,71,0.0,0.0,0.4,62,2000,0.0,0.0,0.0,0.0,0.0,0,0,55,0.5,0.7
00:40:00,58.98676279446064,3.7,0,1.9,-2.6,0.82,0.0,0.0,0.0,73,0.0,0.0,0.4,69,2000,0.0,0.0,0.0,0.0,0.0,0,0,41,0.2,0.7
00:50:00,58.28597791569027,3.4,0,1.5,-2.4,0.82,0.0,0.0,0.0,75,0.0,0.0,0.8,41,2000,0.0,0.0,0.0,0.0,0.0,0,0,37,0.6,1.3
01:00:00,58.24527742411267,3.6,0,1.4,-2.3,0.82,0.0,0.0,0.0,77,0.0,0.0,0.6,54,2000,0.0,0.0,0.0,0.0,0.0,0,0,43,0.4,1.2
01:10:00,61.12602805578447,3.8,0,1.7,-2.1,0.82,0.0,0.0,0.0,76,0.0,0.0,0.4,65,2000,0.0,0.0,0.0,0.0,0.0,0,0,93,0.4,0.9
01:20:00,58.91429549141531,3.9,0,1.8,-2.5,0.82,0.0,0.0,0.0,73,0.0,0.0,0.4,66,2000,0.0,0.0,0.0,0.0,0.0,0,0,78,0.3,0.9
01:30:00,58.92206141500387,3.6,0,1.7,-2.6,0.82,0.0,0.0,0.0,74,0.0,0.0,0.5,109,2000,0.0,0.0,0.0,0.0,0.0,0,0,122,0.6,0.8
