Datetime,Speed,Surface Temperature (°C) Surface site 1,Surface State Surface site 1,Air Temperature (°C) Atmospheric site,Dew Point Temperature (°C) Atmospheric site,Level of grip Surface site 1,Water Layer (mm) Surface site 1,Ice Layer (mm) Surface site 1,Snow Layer (water equivalent) (mm) Surface site 1,Relative Humidity (%) Atmospheric site,Rain State Atmospheric site,Rain Intensity (mm/h) Atmospheric site,Wind Speed (m/s) Atmospheric site,Wind Direction (°) Atmospheric site,Visibility (m) Atmospheric site,"Precipitation, Rolling Average (past 1 hour) (mm) Atmospheric site","Precipitation, Rolling Average (past 3 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 6 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 12 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 24 hours) (mm) Atmospheric site",Alarm Status Surface site 1,Rain on/off Atmospheric site,"Wind Direction, near instantaneous value (Spot Direction) (°) Atmospheric site","Wind Speed, near-instantaneous value (Spot Speed) (m/s) Atmospheric site",Max Wind Speed (m/s) Atmospheric site
00:00:00,60.96219019042477,9.2,0,9.3,3.7,0.82,0.0,0,0,68,0,0.0,1.0,225,2000,0.0,0.0,0.0,0.0,0.0,0,0,241,1.1,3.2
00:10:00,60.34372345999513,9.2,0,9.3,3.7,0.82,0.0,0,0,68,0,0.0,1.2,214,2000,0.0,0.0,0.0,0.0,0.0,0,0,227,1.1,2.4
00:20:00,58.65519487856447,9.2,0,9.2,3.7,0.82,0.0,0,0,69,0,0.0,1.4,191,2000,0.0,0.0,0.0,0.0,0.0,0,0,195,2.0,2.3
00:30:00,59.14798509933432,9.1,0,9.2,3.7,0.82,0.0,0,0,68,0,0.0,1.5,186,2000,0.0,0.0,0.0,0.0,0.0,0,0,212,1.7,3.1
00:40:00,58.85223455277893,9.0,0,9.1,3.6,0.82,0.0,0,0,69,0,0.0,1.1,218,2000,0.0,0.0,0.0,0.0,0.0,0,0,215,1.7,2.4
00:50:00,59.22728870299842,9.0,0,9.0,3.7,0.82,0.0,0,0,70,0,0.0,0.9,201,2000,0.0,0.0,0.0,0.0,0.0,0,0,230,0.9,2.1
01:00:00,60.49887546422862,8.9,0,8.9,3.7,0.82,0.0,0,0,70,0,0.0,1.4,216,2000,0.0,0.0,0.0,0.0,0.0,0,0,216,1.2,2.0
01:10:00,64.37052954218571,8.9,0,8.9,3.7,0.82,0.0,0,0,70,0,0.0,1.3,204,2000,0.0,0.0,0.0,0.0,0.0,0,0,217,1.2,2.0
01:20:00,62.27708575910007,8.8,0,8.8,3.8,0.82,0.0,0,0,71,0,0.0,0.8,224,2000,0.0,0.0,0.0,0.0,0.0,0,0,243,1.2,2.0
01:30:00,59.25311094579124,8.8,0,8.8,3.9,0.82,0.0,0,0,72,0,0.0,1.6,185,2000,0.0,0.0,0.0,0.0,0.0,0,0,196,1.4,2.3
01:40:00,60.89368012559932,8.8,0,8.7,4.0,0.82,0.0,0,0,72,0,0.0,1.4,217,2000,0.0,0.0,0.0,0.0,0.0,0,0,223,1.2,2.4
01:50:00,55.5044020376686,8.8,0,8.8,4.1,0.82,0.0,0,0,73,0,0.0,1.3,222,2000,0.0,0.0,0.0,0.0,0.0,0,0,206,1.2,2.7
02:00:00,55.8046203496208,8.5,1,8.6,4.6,0.82,0.03,0,0,77,1,0.4,0.8,213,2000,0.0,0.0,0.0,0.0,0.0,0,1,221,1.4,2.1
02:10:00,62.98747230551282,8.4,1,8.3,5.1,0.82,0.03,0,0,80,1,0.0,1.1,221,2000,0.0,0.0,0.0,0.0,0.0,0,1,229,1.0,2.2
02:20:00,59.666348694387096,8.1,2,8.0,5.7,0.81,0.07,0,0,86,1,0.4,1.5,219,2000,0.0,0.0,0.0,0.1,0.1,0,1,238,1.3,2.3
02:30:00,58.00075559214877,7.9,2,7.6,6.0,0.79,0.12,0,0,90,0,0.0,1.1,234,2000,0.1,0.1,0.1,0.1,0.1,0,1,236,1.2,2.7
02:40:00,61.18854224420454,7.8,2,7.4,6.2,0.74,0.22,0,0,92,1,0.0,1.4,237,2000,0.1,0.1,0.1,0.1,0.1,0,1,226,0.8,2.0
02:50:00,57.89441992875458,7.8,2,7.3,6.4,0.71,0.31,0,0,94,1,0.0,0.9,187,2000,0.1,0.1,0.1,0.1,0.1,0,1,184,1.1,1.6
03:00:00,59.3904438372973,7.8,2,7.3,6.5,0.69,0.38,0,0,95,0,0.0,0.5,171,2000,0.1,0.1,0.1,0.1,0.1,0,1,147,0.4,1.3
03:10:00,58.58561939141414,7.9,2,7.4,6.7,0.7,0.34,0,0,96,0,0.0,0.8,200,2000,0.1,0.1,0.1,0.1,0.1,0,1,202,1.0,1.3
03:20:00,60.33922277880613,8.1,2,7.7,7.1,0.7,0.33,0,0,96,1,0.4,1.2,211,2000,0.1,0.1,0.1,0.1,0.1,0,1,217,1.3,1.8
03:30:00,60.09343378348623,8.1,2,7.8,7.2,0.71,0.3,0,0,96,0,0.0,1.1,215,2000,0.1,0.1,0.1,0.2,0.2,0,1,219,2.0,2.2
03:40:00,57.85357824727112,8.2,2,7.9,7.3,0.72,0.26,0,0,96,0,0.0,1.2,223,2000,0.0,0.1,0.1,0.2,0.2,0,0,225,0.8,2.4
03:50:00,57.770173542644216,8.2,2,8.0,7.4,0.72,0.25,0,0,96,0,0.0,0.8,229,2000,0.0,0.1,0.1,0.2,0.2,0,0,237,0.9,1.6
04:00:00,57.82438578622236,8.4,2,8.2,7.6,0.72,0.26,0,0,96,1,0.4,1.5,223,2000,0.0,0.2,0.2,0.2,0.2,0,1,215,2.0,3.1
04:10:00,59.3031331186103,8.5,2,8.5,7.7,0.71,0.29,0,0,95,1,0.4,2.0,189,2000,0.1,0.2,0.2,0.2,0.2,0,1,183,2.3,3.6
04:20:00,60.01571135345588,8.5,2,8.6,7.7,0.71,0.29,0,0,95,1,0.4,2.7,194,2000,0.1,0.2,0.2,0.2,0.2,0,1,210,2.4,3.9
04:30:00,60.22418256996235,8.4,2,8.6,7.7,0.71,0.3,0,0,95,1,0.4,2.3,206,2000,0.1,0.3,0.3,0.3,0.3,0,1,206,2.5,4.5
04:40:00,61.10754895915401,8.3,2,8.6,7.8,0.71,0.3,0,0,95,0,0.0,2.4,208,2000,0.1,0.3,0.3,0.3,0.3,0,1,200,2.3,4.6
04:50:00,59.38661091521431,8.3,2,8.6,7.8,0.71,0.29,0,0,95,0,0.0,2.3,214,2000,0.1,0.3,0.3,0.3,0.3,0,0,230,2.0,4.1
05:00:00,60.26654150544973,8.2,2,8.5,7.8,0.71,0.3,0,0,96,1,0.4,2.4,207,2000,0.1,0.3,0.3,0.3,0.3,0,1,193,3.3,5.0
05:10:00,60.21582851616741,8.2,2,8.5,7.9,0.71,0.31,0,0,96,0,0.0,2.8,205,2000,0.1,0.2,0.3,0.3,0.3,0,1,207,2.0,5.3
05:20:00,60.52078443032171,8.2,2,8.5,7.9,0.7,0.33,0,0,96,1,0.4,2.2,241,2000,0.0,0.2,0.3,0.3,0.3,0,1,240,2.4,4.4
05:30:00,60.74880592918067,8.3,2,8.5,7.9,0.69,0.35,0,0,96,0,0.4,2.4,215,2000,0.0,0.2,0.3,0.3,0.3,0,1,213,3.6,3.5
05:40:00,61.93021493239473,8.4,2,8.6,8.1,0.7,0.34,0,0,96,0,0.0,1.5,204,2000,0.0,0.2,0.3,0.3,0.3,0,1,190,0.8,4.2
05:50:00,62.11228223321287,8.3,2,8.7,8.1,0.69,0.37,0,0,96,1,0.4,1.6,215,2000,0.1,0.2,0.3,0.3,0.3,0,1,187,1.0,3.4
06:00:00,61.32219373872234,8.4,2,8.7,8.1,0.69,0.4,0,0,96,1,0.0,1.8,201,2000,0.1,0.2,0.3,0.3,0.3,0,1,203,1.8,4.0
06:10:00,61.185357617339406,8.4,2,8.8,8.2,0.69,0.39,0,0,96,0,0.0,1.3,187,2000,0.1,0.2,0.3,0.3,0.4,0,1,171,1.2,3.3
06:20:00,60.93630184737321,8.5,2,8.9,8.2,0.69,0.36,0,0,96,0,0.0,1.6,201,2000,0.1,0.2,0.3,0.3,0.4,0,1,217,1.3,3.0
06:30:00,59.147863680743576,8.7,2,9.0,8.2,0.7,0.34,0,0,95,0,0.0,2.3,206,2000,0.1,0.2,0.3,0.3,0.4,0,0,218,2.4,4.6
06:40:00,58.03538969131929,8.7,2,9.2,8.2,0.7,0.34,0,0,94,1,0.4,2.4,209,2000,0.1,0.2,0.3,0.3,0.4,0,1,223,2.4,4.4
06:50:00,59.133646647801065,8.8,2,9.3,8.2,0.7,0.34,0,0,93,1,0.4,2.8,212,2000,0.1,0.2,0.4,0.4,0.4,0,1,226,1.6,5.2
07:00:00,59.25635088269792,8.7,2,9.4,8.2,0.7,0.35,0,0,92,1,0.0,1.9,212,2000,0.1,0.2,0.4,0.4,0.4,0,1,187,2.0,4.1
07:10:00,57.31985759761916,8.7,2,9.4,8.2,0.69,0.37,0,0,92,1,0.0,1.9,210,2000,0.1,0.2,0.4,0.4,0.4,0,1,198,2.5,3.7
07:20:00,55.890487250657536,8.7,2,9.5,8.3,0.69,0.37,0,0,93,1,0.4,2.3,211,2000,0.1,0.2,0.4,0.4,0.4,0,1,182,2.0,4.9
07:30:00,54.45522889835907,8.6,2,9.5,8.5,0.68,0.42,0,0,94,1,0.4,2.0,194,2000,0.1,0.2,0.4,0.4,0.5,0,1,187,2.5,4.2
07:40:00,51.37174114487016,8.7,2,9.5,8.6,0.69,0.39,0,0,94,1,0.4,2.2,206,2000,0.1,0.2,0.5,0.5,0.5,0,1,211,3.3,5.7
07:50:00,49.35850713966312,8.8,2,9.5,8.6,0.69,0.4,0,0,95,0,0.0,1.8,205,2000,0.1,0.2,0.5,0.5,0.5,0,1,208,1.4,5.6
08:00:00,51.162260049632536,8.8,2,9.5,8.7,0.69,0.39,0,0,95,1,0.4,2.4,209,2000,0.1,0.2,0.5,0.5,0.5,0,1,205,2.0,4.3
08:10:00,53.21389214508242,8.9,2,9.5,8.8,0.68,0.45,0,0,96,1,0.4,3.3,209,2000,0.1,0.3,0.5,0.5,0.5,0,1,212,1.0,5.0
08:20:00,54.1557053636332,8.9,2,9.5,8.9,0.68,0.45,0,0,96,1,0.4,2.7,221,2000,0.1,0.3,0.5,0.5,0.5,0,1,214,2.5,4.2
08:30:00,54.75062805661496,8.9,2,9.6,8.9,0.68,0.44,0,0,96,1,0.4,2.1,217,2000,0.1,0.3,0.5,0.6,0.6,0,1,216,1.7,5.4
08:40:00,55.45377804354142,9.0,2,9.6,9.0,0.68,0.45,0,0,96,1,0.4,2.8,206,2000,0.1,0.3,0.5,0.6,0.6,0,1,218,2.8,5.7
08:50:00,56.30830381600845,9.2,2,9.6,9.1,0.68,0.43,0,0,97,1,0.4,3.0,219,2000,0.1,0.3,0.5,0.6,0.6,0,1,213,2.4,6.2
09:00:00,57.68424265927917,9.2,2,9.7,9.1,0.68,0.41,0,0,97,0,0.0,3.3,219,2000,0.1,0.3,0.5,0.6,0.6,0,1,206,4.0,6.3
09:10:00,57.96139650819773,9.4,2,9.8,9.3,0.68,0.43,0,0,97,1,0.4,3.3,215,2000,0.1,0.3,0.5,0.6,0.7,0,1,197,2.7,7.1
09:20:00,56.1909897444562,9.4,2,9.9,9.3,0.68,0.46,0,0,96,1,0.4,3.9,213,2000,0.1,0.3,0.5,0.7,0.7,0,1,218,3.4,6.2
09:30:00,55.85599947159877,9.3,2,9.9,9.3,0.68,0.42,0,0,96,1,0.4,2.0,221,2000,0.1,0.3,0.5,0.7,0.7,0,1,223,2.0,6.2
09:40:00,57.40503808366571,9.4,2,9.9,9.3,0.69,0.38,0,0,96,0,0.0,3.4,220,2000,0.1,0.4,0.6,0.7,0.7,0,1,243,2.8,6.7
09:50:00,59.02307239104415,9.4,2,10.0,9.3,0.7,0.34,0,0,96,0,0.0,3.7,214,2000,0.1,0.3,0.6,0.7,0.7,0,0,196,4.0,6.4
10:00:00,59.620548197174536,9.4,2,10.0,9.4,0.7,0.34,0,0,96,0,0.0,3.1,219,2000,0.1,0.3,0.5,0.7,0.7,0,0,238,2.9,6.8
10:10:00,59.73628724632295,9.5,2,10.0,9.4,0.7,0.34,0,0,96,0,0.0,2.9,219,2000,0.1,0.3,0.5,0.7,0.7,0,0,217,3.0,5.2
10:20:00,58.79483754099266,9.5,2,10.1,9.4,0.7,0.34,0,0,96,1,0.4,3.2,243,2000,0.0,0.3,0.5,0.7,0.7,0,1,221,1.7,6.5
10:30:00,58.26569309262673,9.3,2,9.9,9.3,0.66,0.56,0,0,96,1,0.4,3.5,243,2000,0.1,0.3,0.5,0.8,0.8,0,1,233,3.2,6.1
