Datetime,Speed,Surface Temperature (°C) Surface site 1,Surface State Surface site 1,Air Temperature (°C) Atmospheric site,Dew Point Temperature (°C) Atmospheric site,Level of grip Surface site 1,Water Layer (mm) Surface site 1,Ice Layer (mm) Surface site 1,Snow Layer (water equivalent) (mm) Surface site 1,Relative Humidity (%) Atmospheric site,Rain State Atmospheric site,Rain Intensity (mm/h) Atmospheric site,Wind Speed (m/s) Atmospheric site,Wind Direction (°) Atmospheric site,Visibility (m) Atmospheric site,"Precipitation, Rolling Average (past 1 hour) (mm) Atmospheric site","Precipitation, Rolling Average (past 3 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 6 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 12 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 24 hours) (mm) Atmospheric site",Alarm Status Surface site 1,Rain on/off Atmospheric site,"Wind Direction, near instantaneous value (Spot Direction) (°) Atmospheric site","Wind Speed, near-instantaneous value (Spot Speed) (m/s) Atmospheric site",Max Wind Speed (m/s) Atmospheric site
00:00:00,61.10215578691382,1.4,2,1.2,-2.6,0.81,0.05,0,0,76,0,0,0.7,270,2000,0,0,0,0.6,3.2,0,0,285,0.4,2.9
00:10:00,60.82466911707819,1.3,2,1.0,-2.7,0.81,0.05,0,0,76,0,0,0.9,286,2000,0,0,0,0.6,3.2,0,0,326,0.2,2.3
00:20:00,59.062301726848105,1.2,2,1.0,-2.9,0.81,0.05,0,0,76,0,0,1.2,296,2000,0,0,0,0.6,3.2,0,0,299,1.5,2.4
00:30:00,58.29837470541317,1.2,2,0.9,-2.9,0.81,0.05,0,0,76,0,0,0.7,315,2000,0,0,0,0.6,3.2,0,0,294,0.7,2.2
00:40:00,60.18072448971209,1.2,2,1.0,-2.9,0.81,0.05,0,0,76,0,0,0.9,255,2000,0,0,0,0.6,3.2,0,0,258,1.3,1.7
00:50:00,61.10762122998442,1.1,2,0.7,-3.0,0.81,0.05,0,0,76,0,0,0.4,318,2000,0,0,0,0.6,3.2,0,0,306,0.6,2.0
01:00:00,60.31560260519067,0.9,2,0.7,-3.1,0.81,0.05,0,0,76,0,0,1.4,268,2000,0,0,0,0.6,3.2,0,0,320,1.0,2.4
01:10:00,62.96996301812639,0.9,2,0.6,-3.3,0.81,0.05,0,0,75,0,0,1.5,304,2000,0,0,0,0.5,3.2,0,0,297,2.1,3.4
01:20:00,58.651643320718506,0.9,2,0.5,-3.2,0.81,0.05,0,0,77,0,0,1.0,289,2000,0,0,0,0.5,3.2,0,0,304,1.7,2.3
01:30:00,59.8167481485802,0.9,2,0.5,-3.2,0.81,0.05,0,0,76,0,0,0.9,292,2000,0,0,0,0.5,3.2,0,0,262,1.1,2.7
