Datetime,Speed,Surface Temperature (°C) Surface site 1,Surface State Surface site 1,Air Temperature (°C) Atmospheric site,Dew Point Temperature (°C) Atmospheric site,Level of grip Surface site 1,Water Layer (mm) Surface site 1,Ice Layer (mm) Surface site 1,Snow Layer (water equivalent) (mm) Surface site 1,Relative Humidity (%) Atmospheric site,Rain State Atmospheric site,Rain Intensity (mm/h) Atmospheric site,Wind Speed (m/s) Atmospheric site,Wind Direction (°) Atmospheric site,Visibility (m) Atmospheric site,"Precipitation, Rolling Average (past 1 hour) (mm) Atmospheric site","Precipitation, Rolling Average (past 3 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 6 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 12 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 24 hours) (mm) Atmospheric site",Alarm Status Surface site 1,Rain on/off Atmospheric site,"Wind Direction, near instantaneous value (Spot Direction) (°) Atmospheric site","Wind Speed, near-instantaneous value (Spot Speed) (m/s) Atmospheric site",Max Wind Speed (m/s) Atmospheric site
00:00:00,58.86303158390877,-2.2,1,-2.7,-10.6,0.82,0.04,0,0,55,0,0,1.3,295,2000,0,0,0.1,0.9,0.9,0,0,39,0.5,6.5
00:10:00,61.05003845984166,-2.4,1,-2.7,-11.0,0.82,0.04,0,0,53,0,0,4.7,297,2000,0,0,0.0,0.9,0.9,0,0,331,1.7,8.9
00:20:00,61.04812364357167,-2.5,1,-2.8,-11.0,0.82,0.04,0,0,53,0,0,3.9,295,2000,0,0,0.0,0.9,0.9,0,0,322,2.9,8.8
00:30:00,58.1499786176397,-2.6,1,-2.9,-10.8,0.82,0.04,0,0,54,0,0,2.9,283,2000,0,0,0.0,0.9,0.9,0,0,276,3.0,7.0
00:40:00,57.3948595025,-2.6,1,-2.8,-11.0,0.82,0.04,0,0,54,0,0,4.3,306,2000,0,0,0.0,0.9,0.9,0,0,313,3.1,8.7
00:50:00,59.62262838013423,-2.4,1,-2.9,-10.5,0.82,0.04,0,0,56,0,0,2.5,302,2000,0,0,0.0,0.9,0.9,0,0,317,2.1,8.0
01:00:00,60.74659890437416,-2.6,1,-3.0,-10.4,0.82,0.04,0,0,57,0,0,2.2,325,2000,0,0,0.0,0.9,0.9,0,0,301,2.3,5.9
01:10:00,60.503874712922006,-2.7,1,-3.1,-11.0,0.82,0.04,0,0,55,0,0,1.5,302,2000,0,0,0.0,0.9,0.9,0,0,278,1.0,6.1
01:20:00,59.40120165810865,-2.8,1,-3.2,-10.9,0.82,0.04,0,0,55,0,0,3.0,303,2000,0,0,0.0,0.9,0.9,0,0,301,2.3,6.0
01:30:00,63.27662026480198,-2.9,1,-3.2,-10.7,0.82,0.04,0,0,56,0,0,2.0,319,2000,0,0,0.0,0.9,0.9,0,0,299,2.3,5.4
01:40:00,58.84127984336678,-3.0,1,-3.3,-10.8,0.82,0.04,0,0,56,0,0,2.9,331,2000,0,0,0.0,0.9,0.9,0,0,353,1.4,6.3
01:50:00,59.59778583430769,-3.1,1,-3.4,-10.8,0.82,0.04,0,0,57,0,0,1.4,308,2000,0,0,0.0,0.9,0.9,0,0,328,2.7,4.9
02:00:00,60.87792599626794,-3.2,1,-3.4,-11.0,0.82,0.03,0,0,56,0,0,3.1,297,2000,0,0,0.0,0.9,0.9,0,0,260,0.7,6.2
02:10:00,58.24127186068204,-3.2,1,-3.5,-11.0,0.82,0.03,0,0,56,0,0,1.8,290,2000,0,0,0.0,0.9,0.9,0,0,302,3.4,5.0
02:20:00,58.92286458508341,-3.3,1,-3.4,-11.3,0.82,0.03,0,0,54,0,0,2.5,308,2000,0,0,0.0,0.9,0.9,0,0,323,3.3,6.6
02:30:00,59.5530824350441,-3.4,1,-3.4,-11.3,0.82,0.03,0,0,55,0,0,3.1,304,2000,0,0,0.0,0.9,0.9,0,0,305,2.8,7.0
02:40:00,59.86643421100918,-3.4,1,-3.5,-11.6,0.82,0.03,0,0,54,0,0,1.5,293,2000,0,0,0.0,0.9,0.9,0,0,295,3.6,6.9
02:50:00,60.06465232913851,-3.5,1,-3.5,-11.7,0.82,0.03,0,0,53,0,0,1.9,290,2000,0,0,0.0,0.9,0.9,0,0,303,1.6,6.4
03:00:00,60.78007085495207,-3.5,1,-3.7,-11.6,0.82,0.03,0,0,54,0,0,1.1,290,2000,0,0,0.0,0.9,0.9,0,0,267,2.4,4.8
03:10:00,59.36232745888262,-3.6,1,-3.6,-11.7,0.82,0.03,0,0,54,0,0,2.8,301,2000,0,0,0.0,0.9,0.9,0,0,301,1.2,4.8
03:20:00,60.48297434407727,-3.6,1,-3.7,-11.4,0.82,0.03,0,0,55,0,0,2.1,296,2000,0,0,0.0,0.9,0.9,0,0,310,3.1,4.8
03:30:00,60.53963145780446,-3.7,1,-3.7,-11.3,0.82,0.03,0,0,56,0,0,1.5,302,2000,0,0,0.0,0.9,0.9,0,0,308,0.9,5.2
03:40:00,60.30203229832239,-3.7,1,-3.7,-11.1,0.82,0.03,0,0,57,0,0,1.6,296,2000,0,0,0.0,0.9,0.9,0,0,306,2.0,5.5
03:50:00,59.80811629551153,-3.7,1,-3.8,-11.0,0.82,0.03,0,0,57,0,0,1.7,298,2000,0,0,0.0,0.9,0.9,0,0,322,0.9,4.2
04:00:00,60.61808400818661,-3.8,1,-3.8,-11.0,0.82,0.03,0,0,58,0,0,2.7,300,2000,0,0,0.0,0.9,0.9,0,0,313,3.5,4.6
04:10:00,60.23002487631344,-3.9,1,-3.9,-11.0,0.82,0.03,0,0,58,0,0,1.3,286,2000,0,0,0.0,0.9,0.9,0,0,314,2.7,4.4
