Datetime,Speed,Surface Temperature (°C) Surface site 1,Surface State Surface site 1,Air Temperature (°C) Atmospheric site,Dew Point Temperature (°C) Atmospheric site,Level of grip Surface site 1,Water Layer (mm) Surface site 1,Ice Layer (mm) Surface site 1,Snow Layer (water equivalent) (mm) Surface site 1,Relative Humidity (%) Atmospheric site,Rain State Atmospheric site,Rain Intensity (mm/h) Atmospheric site,Wind Speed (m/s) Atmospheric site,Wind Direction (°) Atmospheric site,Visibility (m) Atmospheric site,"Precipitation, Rolling Average (past 1 hour) (mm) Atmospheric site","Precipitation, Rolling Average (past 3 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 6 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 12 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 24 hours) (mm) Atmospheric site",Alarm Status Surface site 1,Rain on/off Atmospheric site,"Wind Direction, near instantaneous value (Spot Direction) (°) Atmospheric site","Wind Speed, near-instantaneous value (Spot Speed) (m/s) Atmospheric site",Max Wind Speed (m/s) Atmospheric site
00:00:00,59.71392440724801,9.6,0,4.9,2.8,0.82,0,0,0,87,0,0,0.4,120,2000,0,0,0,0,0,0,0,117,0.4,0.9
00:10:00,61.769412035117874,9.4,0,4.7,2.7,0.82,0,0,0,88,0,0,0.1,95,2000,0,0,0,0,0,0,0,69,0.1,0.5
00:20:00,55.75588226610354,9.3,0,4.4,2.6,0.82,0,0,0,88,0,0,0.2,16,2000,0,0,0,0,0,0,0,50,0.2,0.3
00:30:00,58.84794876305656,9.4,0,4.3,2.6,0.82,0,0,0,90,0,0,0.2,80,2000,0,0,0,0,0,0,0,101,0.2,0.4
00:40:00,60.745476720237015,9.1,0,4.2,2.7,0.82,0,0,0,90,0,0,0.3,130,2000,0,0,0,0,0,0,0,129,0.4,0.5
00:50:00,60.74201604291444,9.0,0,4.0,2.4,0.82,0,0,0,89,0,0,0.2,288,2000,0,0,0,0,0,0,0,207,0.2,0.4
01:00:00,57.82057304697867,8.9,0,3.9,2.3,0.82,0,0,0,89,0,0,0.1,195,2000,0,0,0,0,0,0,0,217,0.0,0.3
01:10:00,58.40508615832843,8.8,0,3.8,2.3,0.82,0,0,0,90,0,0,0.2,123,2000,0,0,0,0,0,0,0,221,0.1,0.4
01:20:00,58.602864159781205,8.7,0,3.8,2.4,0.82,0,0,0,91,0,0,0.1,326,2000,0,0,0,0,0,0,0,216,0.1,0.4
01:30:00,59.83802852443946,8.7,0,3.7,2.2,0.82,0,0,0,90,0,0,0.3,296,2000,0,0,0,0,0,0,0,43,0.2,0.6
