Datetime,Speed,Surface Temperature (°C) Surface site 1,Surface State Surface site 1,Air Temperature (°C) Atmospheric site,Dew Point Temperature (°C) Atmospheric site,Level of grip Surface site 1,Water Layer (mm) Surface site 1,Ice Layer (mm) Surface site 1,Snow Layer (water equivalent) (mm) Surface site 1,Relative Humidity (%) Atmospheric site,Rain State Atmospheric site,Rain Intensity (mm/h) Atmospheric site,Wind Speed (m/s) Atmospheric site,Wind Direction (°) Atmospheric site,Visibility (m) Atmospheric site,"Precipitation, Rolling Average (past 1 hour) (mm) Atmospheric site","Precipitation, Rolling Average (past 3 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 6 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 12 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 24 hours) (mm) Atmospheric site",Alarm Status Surface site 1,Rain on/off Atmospheric site,"Wind Direction, near instantaneous value (Spot Direction) (°) Atmospheric site","Wind Speed, near-instantaneous value (Spot Speed) (m/s) Atmospheric site",Max Wind Speed (m/s) Atmospheric site
00:00:00,59.82832167883981,-3.0,1,-2.6,-6.0,0.82,0.04,0,0,78,0,0,1.2,148,2000,0,0,0,0,0,0,0,156,1.5,2.6
00:10:00,58.22536373737002,-3.1,1,-2.8,-6.1,0.82,0.04,0,0,78,0,0,1.5,142,2000,0,0,0,0,0,0,0,124,1.0,2.5
00:20:00,59.56112289342895,-3.2,1,-2.9,-6.1,0.82,0.04,0,0,78,0,0,1.2,149,2000,0,0,0,0,0,0,0,168,0.5,2.5
00:30:00,60.19740902764119,-3.3,2,-3.0,-6.2,0.82,0.05,0,0,79,0,0,1.2,157,2000,0,0,0,0,0,0,0,160,1.9,2.1
00:40:00,58.25413979984345,-3.4,2,-3.0,-6.3,0.82,0.05,0,0,78,0,0,1.2,158,2000,0,0,0,0,0,0,0,159,1.5,2.5
00:50:00,60.39192471000788,-3.5,2,-3.1,-6.4,0.82,0.05,0,0,79,0,0,1.2,164,2000,0,0,0,0,0,0,0,178,1.3,2.4
01:00:00,58.69156945319149,-3.5,2,-3.3,-6.4,0.82,0.05,0,0,79,0,0,0.7,167,2000,0,0,0,0,0,0,0,150,0.8,2.1
01:10:00,58.86987551285336,-3.7,2,-3.6,-6.5,0.82,0.05,0,0,81,0,0,0.8,152,2000,0,0,0,0,0,0,0,150,1.0,1.2
01:20:00,58.3896555145686,-3.4,2,-3.5,-6.2,0.82,0.05,0,0,82,0,0,0.7,133,2000,0,0,0,0,0,0,0,142,0.9,1.2
01:30:00,58.87259421305309,-3.4,2,-3.4,-6.2,0.82,0.05,0,0,81,0,0,0.5,132,2000,0,0,0,0,0,0,0,145,0.6,1.0
01:40:00,60.66724742931597,-3.5,2,-3.9,-6.4,0.82,0.05,0,0,83,0,0,0.8,179,2000,0,0,0,0,0,0,0,187,0.6,1.4
