Datetime,Speed,Surface Temperature (°C) Surface site 1,Surface State Surface site 1,Air Temperature (°C) Atmospheric site,Dew Point Temperature (°C) Atmospheric site,Level of grip Surface site 1,Water Layer (mm) Surface site 1,Ice Layer (mm) Surface site 1,Snow Layer (water equivalent) (mm) Surface site 1,Relative Humidity (%) Atmospheric site,Rain State Atmospheric site,Rain Intensity (mm/h) Atmospheric site,Wind Speed (m/s) Atmospheric site,Wind Direction (°) Atmospheric site,Visibility (m) Atmospheric site,"Precipitation, Rolling Average (past 1 hour) (mm) Atmospheric site","Precipitation, Rolling Average (past 3 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 6 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 12 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 24 hours) (mm) Atmospheric site",Alarm Status Surface site 1,Rain on/off Atmospheric site,"Wind Direction, near instantaneous value (Spot Direction) (°) Atmospheric site","Wind Speed, near-instantaneous value (Spot Speed) (m/s) Atmospheric site",Max Wind Speed (m/s) Atmospheric site
00:00:00,60.40773838039167,14.1,0.0,14.0,5.9,0.82,0.0,0.0,0.0,58.0,0.0,0.0,1.2,181.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,155.0,0.8,2.4
00:10:00,59.99420263116068,13.9,0.0,13.8,5.8,0.82,0.0,0.0,0.0,59.0,0.0,0.0,0.9,177.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,186.0,1.1,2.3
00:20:00,59.60186983280727,13.8,0.0,13.6,5.7,0.82,0.0,0.0,0.0,59.0,0.0,0.0,0.8,159.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,142.0,0.9,1.8
00:30:00,58.47205490428822,13.5,0.0,13.4,5.8,0.82,0.0,0.0,0.0,60.0,0.0,0.0,0.8,161.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,164.0,0.6,1.7
00:40:00,57.903192870059655,13.7,0.0,13.4,5.7,0.82,0.0,0.0,0.0,60.0,0.0,0.0,0.9,188.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,163.0,0.8,2.3
00:50:00,59.147141452077854,13.5,0.0,13.3,5.7,0.82,0.0,0.0,0.0,60.0,0.0,0.0,0.8,168.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,185.0,0.9,2.3
01:00:00,59.78130007922776,13.4,0.0,13.1,5.6,0.82,0.0,0.0,0.0,60.0,0.0,0.0,1.1,175.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,178.0,1.6,2.9
01:10:00,59.73662253331984,13.3,0.0,13.3,5.6,0.82,0.0,0.0,0.0,60.0,0.0,0.0,1.1,182.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,168.0,0.8,3.0
01:20:00,59.901384254197175,13.4,0.0,13.3,5.4,0.82,0.0,0.0,0.0,59.0,0.0,0.0,1.4,176.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,184.0,1.4,2.9
01:30:00,62.479082883060975,,,,,,,,,,,,,,,,,,,,0,,,,
01:40:00,59.47561542354911,13.0,0.0,13.1,5.5,0.82,0.0,0.0,0.0,60.0,0.0,0.0,1.3,135.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,139.0,1.4,2.2
01:50:00,59.56558585106383,12.3,0.0,12.3,5.7,0.82,0.0,0.0,0.0,64.0,0.0,0.0,1.1,134.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,140.0,1.1,2.0
02:00:00,62.6725565612396,12.3,0.0,12.1,5.6,0.82,0.0,0.0,0.0,65.0,0.0,0.0,0.7,169.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,138.0,1.0,1.7
02:10:00,63.99190796110695,12.3,0.0,12.0,5.6,0.82,0.0,0.0,0.0,65.0,0.0,0.0,0.7,153.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,143.0,0.7,1.6
02:20:00,61.127528287108426,12.3,0.0,12.0,5.5,0.82,0.0,0.0,0.0,65.0,0.0,0.0,0.9,152.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,162.0,0.8,2.0
02:30:00,61.48716437237785,12.2,0.0,11.7,5.6,0.82,0.0,0.0,0.0,66.0,0.0,0.0,0.8,167.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,180.0,0.4,1.6
02:40:00,59.39663079589603,12.7,0.0,12.0,5.4,0.82,0.0,0.0,0.0,64.0,0.0,0.0,0.8,176.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,157.0,0.7,1.9
02:50:00,60.25506967662998,13.1,0.0,12.6,5.4,0.82,0.0,0.0,0.0,62.0,0.0,0.0,1.1,174.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,189.0,0.9,2.4
03:00:00,61.009821504928574,13.1,0.0,12.7,5.5,0.82,0.0,0.0,0.0,62.0,0.0,0.0,0.7,160.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,181.0,0.3,2.6
03:10:00,60.6333474099639,12.9,0.0,12.5,5.6,0.82,0.0,0.0,0.0,63.0,0.0,0.0,0.7,147.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,139.0,0.8,1.6
03:20:00,60.84199856009709,12.9,0.0,12.3,5.7,0.82,0.0,0.0,0.0,64.0,0.0,0.0,1.1,142.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,156.0,1.1,1.9
03:30:00,61.21357951440961,12.9,0.0,12.4,5.7,0.82,0.0,0.0,0.0,64.0,0.0,0.0,0.9,142.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,187.0,0.7,1.6
03:40:00,60.93252845312039,13.2,0.0,12.7,5.6,0.82,0.0,0.0,0.0,62.0,0.0,0.0,1.4,177.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,204.0,1.0,2.6
03:50:00,59.39748348242131,13.4,0.0,12.9,5.5,0.82,0.0,0.0,0.0,61.0,0.0,0.0,1.4,172.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,208.0,1.2,3.0
04:00:00,60.14142136936193,13.5,0.0,13.1,5.6,0.82,0.0,0.0,0.0,61.0,0.0,0.0,1.4,179.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,176.0,1.3,2.7
04:10:00,60.314534522991806,13.6,0.0,13.2,5.6,0.82,0.0,0.0,0.0,60.0,0.0,0.0,1.7,189.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,194.0,1.8,3.2
04:20:00,60.63116868116618,13.5,0.0,13.3,5.7,0.82,0.0,0.0,0.0,60.0,0.0,0.0,1.3,184.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,175.0,1.5,3.5
04:30:00,61.565714497880826,13.4,0.0,13.3,5.8,0.82,0.0,0.0,0.0,61.0,0.0,0.0,1.0,172.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,170.0,0.9,3.1
04:40:00,62.28595414790404,13.6,0.0,13.4,5.8,0.82,0.0,0.0,0.0,60.0,0.0,0.0,1.7,181.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,167.0,1.2,3.1
04:50:00,61.76078614075956,13.6,0.0,13.6,5.7,0.82,0.0,0.0,0.0,59.0,0.0,0.0,1.7,169.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,195.0,0.7,3.8
05:00:00,62.238317581669065,13.6,0.0,13.7,5.9,0.82,0.0,0.0,0.0,59.0,0.0,0.0,1.3,176.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,206.0,1.3,4.1
05:10:00,62.11004425812561,13.7,0.0,13.7,5.9,0.82,0.0,0.0,0.0,59.0,0.0,0.0,1.6,176.0,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,150.0,0.5,3.6
