Datetime,Speed,Surface Temperature (°C) Surface site 1,Surface State Surface site 1,Air Temperature (°C) Atmospheric site,Dew Point Temperature (°C) Atmospheric site,Level of grip Surface site 1,Water Layer (mm) Surface site 1,Ice Layer (mm) Surface site 1,Snow Layer (water equivalent) (mm) Surface site 1,Relative Humidity (%) Atmospheric site,Rain State Atmospheric site,Rain Intensity (mm/h) Atmospheric site,Wind Speed (m/s) Atmospheric site,Wind Direction (°) Atmospheric site,Visibility (m) Atmospheric site,"Precipitation, Rolling Average (past 1 hour) (mm) Atmospheric site","Precipitation, Rolling Average (past 3 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 6 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 12 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 24 hours) (mm) Atmospheric site",Alarm Status Surface site 1,Rain on/off Atmospheric site,"Wind Direction, near instantaneous value (Spot Direction) (°) Atmospheric site","Wind Speed, near-instantaneous value (Spot Speed) (m/s) Atmospheric site",Max Wind Speed (m/s) Atmospheric site
00:00:00,59.88974703155581,9.1,0,8.5,0.9,0.82,0,0,0,59,0,0,1.7,251,2000,0,0,0,0,0,0,0,269,1.5,4.4
00:10:00,60.04170948447205,9.0,0,8.5,0.8,0.82,0,0,0,59,0,0,1.4,253,2000,0,0,0,0,0,0,0,192,0.3,4.5
00:20:00,59.609301721757184,8.9,0,8.4,0.8,0.82,0,0,0,59,0,0,1.8,251,2000,0,0,0,0,0,0,0,225,2.3,4.2
00:30:00,59.21640637819486,8.8,0,8.3,0.8,0.82,0,0,0,59,0,0,1.9,243,2000,0,0,0,0,0,0,0,248,1.9,4.9
00:40:00,59.503722360125096,8.7,0,8.2,0.8,0.82,0,0,0,60,0,0,2.0,248,2000,0,0,0,0,0,0,0,278,1.3,4.8
00:50:00,60.64705431044624,8.6,0,8.0,0.7,0.82,0,0,0,60,0,0,1.4,267,2000,0,0,0,0,0,0,0,238,1.7,3.6
01:00:00,61.719693648698765,8.5,0,8.0,0.7,0.82,0,0,0,60,0,0,1.8,245,2000,0,0,0,0,0,0,0,287,1.4,3.7
01:10:00,60.81595830890511,8.4,0,7.9,0.6,0.82,0,0,0,60,0,0,2.2,251,2000,0,0,0,0,0,0,0,231,2.8,4.1
01:20:00,61.17532652943064,8.4,0,8.1,0.6,0.82,0,0,0,59,0,0,2.7,246,2000,0,0,0,0,0,0,0,251,1.9,5.3
01:30:00,61.37037858176392,8.4,0,8.3,0.5,0.82,0,0,0,58,0,0,1.6,254,2000,0,0,0,0,0,0,0,277,1.8,6.5
01:40:00,61.55797110381312,8.3,0,8.2,0.5,0.82,0,0,0,59,0,0,2.2,247,2000,0,0,0,0,0,0,0,252,0.8,4.9
01:50:00,61.195815250514734,8.3,0,8.3,0.5,0.82,0,0,0,58,0,0,2.6,254,2000,0,0,0,0,0,0,0,224,1.8,5.8
02:00:00,61.48768245921888,8.2,0,8.2,0.4,0.82,0,0,0,58,0,0,2.3,255,2000,0,0,0,0,0,0,0,239,2.4,5.6
02:10:00,62.79907498108818,8.1,0,8.0,0.6,0.82,0,0,0,59,0,0,2.6,236,2000,0,0,0,0,0,0,0,236,1.7,5.2
02:20:00,59.85546216701084,7.9,0,8.0,0.5,0.82,0,0,0,59,0,0,2.6,234,2000,0,0,0,0,0,0,0,273,3.8,5.9
02:30:00,59.70622822991288,8.0,0,8.0,0.5,0.82,0,0,0,59,0,0,2.3,249,2000,0,0,0,0,0,0,0,292,1.5,5.8
02:40:00,59.30517801553589,7.9,0,8.0,0.5,0.82,0,0,0,59,0,0,3.1,236,2000,0,0,0,0,0,0,0,281,3.1,5.5
02:50:00,60.191052338439306,7.8,0,8.0,0.5,0.82,0,0,0,59,0,0,3.6,246,2000,0,0,0,0,0,0,0,240,3.6,6.5
03:00:00,62.78958789439003,7.7,0,8.0,0.4,0.82,0,0,0,59,0,0,3.7,243,2000,0,0,0,0,0,0,0,230,5.3,7.7
03:10:00,61.01091868481869,7.7,0,8.0,0.6,0.82,0,0,0,60,0,0,3.0,234,2000,0,0,0,0,0,0,0,247,4.4,7.1
03:20:00,61.29111851075319,7.6,0,7.9,0.8,0.82,0,0,0,61,0,0,3.3,236,2000,0,0,0,0,0,0,0,234,2.9,5.3
03:30:00,61.18354299120937,7.8,0,8.1,0.8,0.82,0,0,0,60,0,0,4.2,238,2000,0,0,0,0,0,0,0,237,3.2,7.7
03:40:00,59.79783313806031,7.7,0,8.1,0.9,0.82,0,0,0,60,0,0,3.7,238,2000,0,0,0,0,0,0,0,263,2.6,8.2
03:50:00,58.32271631320646,7.8,0,8.3,1.1,0.82,0,0,0,61,0,0,3.2,242,2000,0,0,0,0,0,0,0,247,5.5,6.3
04:00:00,58.38737295727627,7.9,0,8.5,1.3,0.82,0,0,0,61,0,0,2.9,245,2000,0,0,0,0,0,0,0,237,4.5,6.6
