Datetime,Speed,Surface Temperature (°C) Surface site 1,Surface State Surface site 1,Air Temperature (°C) Atmospheric site,Dew Point Temperature (°C) Atmospheric site,Level of grip Surface site 1,Water Layer (mm) Surface site 1,Ice Layer (mm) Surface site 1,Snow Layer (water equivalent) (mm) Surface site 1,Relative Humidity (%) Atmospheric site,Rain State Atmospheric site,Rain Intensity (mm/h) Atmospheric site,Wind Speed (m/s) Atmospheric site,Wind Direction (°) Atmospheric site,Visibility (m) Atmospheric site,"Precipitation, Rolling Average (past 1 hour) (mm) Atmospheric site","Precipitation, Rolling Average (past 3 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 6 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 12 hours) (mm) Atmospheric site","Precipitation, Rolling Average (past 24 hours) (mm) Atmospheric site",Alarm Status Surface site 1,Rain on/off Atmospheric site,"Wind Direction, near instantaneous value (Spot Direction) (°) Atmospheric site","Wind Speed, near-instantaneous value (Spot Speed) (m/s) Atmospheric site",Max Wind Speed (m/s) Atmospheric site
00:00:00,60.21094662566048,2.5,0,0.7,-4.8,0.82,0.0,0.0,0.0,67,0,0.0,1.3,81,2000,0.0,0.0,0.0,0.0,0.0,0,0,67,1.8,3.3
00:10:00,59.35005191156412,2.4,0,0.6,-4.9,0.82,0.0,0.0,0.0,66,0,0.0,1.7,71,2000,0.0,0.0,0.0,0.0,0.0,0,0,58,1.6,3.8
00:20:00,59.54828154184013,2.3,0,0.7,-5.0,0.82,0.0,0.0,0.0,66,0,0.0,1.8,72,2000,0.0,0.0,0.0,0.0,0.0,0,0,101,0.7,4.8
00:30:00,59.78919583630505,2.2,0,0.6,-5.0,0.82,0.0,0.0,0.0,66,0,0.0,1.7,83,2000,0.0,0.0,0.0,0.0,0.0,0,0,97,1.6,3.8
00:40:00,59.76361532645845,2.1,0,0.5,-5.1,0.82,0.0,0.0,0.0,66,0,0.0,1.7,66,2000,0.0,0.0,0.0,0.0,0.0,0,0,58,1.4,3.0
00:50:00,58.74019267225179,2.0,0,0.4,-5.1,0.82,0.0,0.0,0.0,67,0,0.0,1.6,73,2000,0.0,0.0,0.0,0.0,0.0,0,0,43,1.6,4.1
01:00:00,59.24349335449305,2.1,0,0.4,-5.1,0.82,0.0,0.0,0.0,67,0,0.0,1.4,71,2000,0.0,0.0,0.0,0.0,0.0,0,0,76,1.2,3.8
01:10:00,61.18099680639932,2.1,0,0.4,-5.0,0.82,0.0,0.0,0.0,67,0,0.0,1.1,62,2000,0.0,0.0,0.0,0.0,0.0,0,0,73,1.4,3.1
01:20:00,61.77621037774952,1.9,0,0.5,-5.1,0.82,0.0,0.0,0.0,67,0,0.0,1.8,64,2000,0.0,0.0,0.0,0.0,0.0,0,0,72,1.6,4.4
01:30:00,60.249588625,1.8,0,0.4,-4.9,0.82,0.0,0.0,0.0,67,0,0.0,1.7,68,2000,0.0,0.0,0.0,0.0,0.0,0,0,67,1.9,4.4
01:40:00,60.50414506003263,1.8,0,0.4,-4.8,0.82,0.0,0.0,0.0,68,0,0.0,1.3,73,2000,0.0,0.0,0.0,0.0,0.0,0,0,71,1.3,4.1
01:50:00,59.7804346565442,1.7,0,0.2,-4.6,0.82,0.0,0.0,0.0,70,0,0.0,1.1,72,2000,0.0,0.0,0.0,0.0,0.0,0,0,83,1.3,4.8
02:00:00,60.7761358059126,1.7,0,0.3,-4.6,0.82,0.0,0.0,0.0,70,0,0.0,1.7,81,2000,0.0,0.0,0.0,0.0,0.0,0,0,107,2.1,3.7
02:10:00,58.883312539911856,1.7,0,0.4,-4.5,0.82,0.0,0.0,0.0,70,0,0.0,2.1,67,2000,0.0,0.0,0.0,0.0,0.0,0,0,46,1.3,4.5
02:20:00,59.63954506538315,1.7,0,0.6,-4.3,0.82,0.0,0.0,0.0,70,0,0.0,2.4,67,2000,0.0,0.0,0.0,0.0,0.0,0,0,42,3.0,4.3
02:30:00,59.41753649130896,1.8,0,0.7,-4.2,0.82,0.0,0.0,0.0,70,0,0.0,2.6,64,2000,0.0,0.0,0.0,0.0,0.0,0,0,74,1.5,4.9
02:40:00,61.30276360293193,1.8,0,0.7,-4.0,0.82,0.0,0.0,0.0,71,0,0.0,1.6,68,2000,0.0,0.0,0.0,0.0,0.0,0,0,54,2.0,4.3
02:50:00,60.40053480243733,1.9,0,0.9,-3.9,0.82,0.0,0.0,0.0,71,0,0.0,2.6,67,2000,0.0,0.0,0.0,0.0,0.0,0,0,65,3.0,5.8
